cord_uid_a,cord_uid_b,similarity,title_a,title_b
or3qd9cw,qq5amdne,1.0,Editorial.,Editorial.
6go0b54o,hgp57o0s,1.0,Community-Acquired Pneumonia,Community-Acquired Pneumonia
mzyl3h21,sgqrwo0c,1.0,PIN68 COVID-19 Simulator: An Interactive Tool to Inform COVID-19 Intervention Policy Decisions in the United States,PIN68 COVID-19 Simulator: An Interactive Tool to Inform COVID-19 Intervention Policy Decisions in the United States
elowdrua,brqe8k73,1.0,"Deciphering the quality of SARS-CoV-2 specific T-cell response associated with disease severity, immune memory and heterologous response","Deciphering the quality of SARS-CoV-2 specific T-cell response associated with disease severity, immune memory and heterologous response"
qvc8479f,v0yj0ibo,1.0,"COVID‐19 convalescent plasma donor characteristics, product disposition, and comparison with standard apheresis donors","Covid-19 Convalescent Plasma Donor Characteristics, Product Disposition and Comparison With Standard Apheresis Donors"
kxu10k7j,boz9lf7g,1.0,Editorial.,Editorial 2020
qdxhyqjz,h4r8j92k,1.0,Panorama,Panorama
b8tg2dgl,4402h4g1,1.0,ERRATUM.,Erratum
b8tg2dgl,6yarqpeu,1.0,ERRATUM.,Erratum
c1xulmbj,kulh5nq1,1.0,"SARS-CoV-2 seroprevalence in Kaduna State, Nigeria during October/November 2021, following three waves of infection and immediately prior to detection of the Omicron variant","SARS-CoV-2 seroprevalence in Kaduna State, Nigeria during October/November 2021, following three waves of infection and immediately prior to detection of the Omicron variant"
stguarst,gw2n8rzq,1.0,Recommendations for accurate genotyping of SARS-CoV-2 using amplicon-based sequencing of clinical samples,Recommendations for accurate genotyping of SARS-CoV-2 using amplicon-based sequencing of clinical samples
mcz9k4gh,gmu1b16x,1.0,Longitudinal Evidence of How Media Audiences Differ in Public Health Perceptions and Behaviors During a Global Pandemic,Longitudinal Evidence of How Media Audiences Differ in Public Health Perceptions and Behaviors During a Global Pandemic
r2d6n2d8,9zg4o5uk,1.0,Design and Feasibility Study of the Mobile Application StopTheSpread,Design and Feasibility Study of the Mobile Application StopTheSpread
me0unu7o,pqcm5eug,1.0,Inactivation of SARS-CoV-2 virus in saliva using a guanidium based transport medium suitable for RT-PCR diagnostic assays.,Inactivation of SARS-CoV-2 virus in saliva using a guanidium based transport medium suitable for RT-PCR diagnostic assays
cpjjn4j3,woe2ih8c,1.0,Maculopapular eruptions associated to COVID-19: A subanalysis of the COVID-Piel study,Maculopapular eruptions associated to COVID‐19: a subanalysis of the COVID‐Piel study
yyb2ze9p,3k6g4yfx,1.0,The peripheral blood immune cell profile in a teriflunomide-treated multiple sclerosis patient with COVID-19 pneumonia,The peripheral blood immune cell profile in a teriflunomide-treated multiple sclerosis patient with COVID-19 pneumonia
u5wiaedt,1e34cn8o,1.0,Mesenchymal stromal cell delivery via an ex vivo bioreactor preclinical test system attenuates clot formation for intravascular application,Mesenchymal stromal cell delivery via an ex vivo bioreactor preclinical test system attenuates clot formation for intravascular application
0xi73xps,ad8lo0lk,1.0,Observational study on wearable biosensors and machine learning-based remote monitoring of COVID-19 patients,Observational study on wearable biosensors and machine learning-based remote monitoring of COVID-19 patients
w9efniyc,lszro55e,1.0,Correction.,Correction
ar6atjh7,lqorz2ev,1.0,COVID-19 pandemic distress among a sample of Italian psycho-oncologists: risk of isolation and loneliness,COVID-19 pandemic distress among a sample of Italian psycho-oncologists: risk of isolation and loneliness
jfvyow6e,g1vdpc6g,1.0,SARS-CoV-2 Testing in the Community: Testing Positive Samples with the TaqMan SARS-CoV-2 Mutation Panel To Find Variants in Real Time,SARS-CoV-2 testing in the community: Testing positive samples with the TaqMan SARS-CoV-2 Mutation Panel to find variants in real-time
y8twpoyh,z6zd8wbo,1.0,Identifying Radiological Findings Related to COVID-19 from Medical Literature,Identifying Radiological Findings Related to COVID-19 from Medical Literature
6oikj5n7,9g739i90,1.0,Spike protein D614G and RdRp P323L: the SARS-CoV-2 mutations associated with severity of COVID-19,Spike protein d614g and RDRP p323l: The SARS-CoV-2 mutations associated with severity of COVID-19
94wqcgss,3lhep070,1.0,Long-Term Presentation of Postconcussion Symptoms and Associated Factors: Analysis of Latent Class Modeling.,Long-Term Presentation of Postconcussion Symptoms and Associated Factors: Analysis of Latent Class Modeling
qdxhyqjz,2odqa7md,1.0,Panorama,Panorama
vjb2yt93,kbmrn6wn,1.0,Viral Diarrhea,Viral Diarrhea
oc1ctwc9,650sjwyy,1.0,The Age of Cyclic Dinucleotide Vaccine Adjuvants,The Age of Cyclic Dinucleotide Vaccine Adjuvants
o4d5o8ck,xjnzx9dm,1.0,In reply to Limaye et al. (2020),Reply to Hasford and to Spinola et al
m50446jy,tune3z8p,1.0,Rhabdomyolysis With COVID-19,COVID-19 and Rhabdomyolysis
o4d5o8ck,ds5ig00p,1.0,In reply to Limaye et al. (2020),Reply to Morje et al.
wxanpik0,f67yd2zc,1.0,Immune escape of SARS-CoV-2 Omicron variant from mRNA vaccination-elicited RBD-specific memory B cells,Immune escape of SARS-CoV-2 Omicron variant from mRNA vaccination-elicited RBD-specific memory B cells
w9efniyc,ijx24ujp,1.0,Correction.,Correction
k6qqi6dg,g3p3bw8k,1.0,Recent developments in COVID-19 therapeutics & current evidence for COVID-19-associated multisystem inflammatory syndrome,Recent developments in COVID-19 therapeutics & current evidence for COVID-19-associated multisystem inflammatory syndrome
g0qhophe,hvx2ija9,1.0,Risk of misdiagnosis and delayed diagnosis with COVID-19: A Syndemic Approach,Risk of misdiagnosis and delayed diagnosis with COVID-19: A Syndemic Approach
k8ppjv3m,j5tsp0au,1.0,Cisatracurium Dosing Requirements in Covid-19 Compared to Non-covid-19 Patients,Cisatracurium Dosing Requirements in COVID-19 Compared to Non-COVID-19 Patients
rmixwiw0,65800hyz,1.0,Professional competencies required by occupational therapists to facilitate the participation of persons with mental disability in work: A review of the literature,Professional competencies required by occupational therapists to facilitate the participation of persons with mental disability in work: A review of the literature.
o4d5o8ck,ssbreehh,1.0,In reply to Limaye et al. (2020),Reply to Chowdhary et al
n4quugbp,abeqkysv,1.0,"Clinical presentations, pregnancy complications, and maternal outcomes in pregnant women with COVID‐19 and tuberculosis: A retrospective cohort study","Clinical presentations, pregnancy complications, and maternal outcomes in pregnant women with COVID-19 and tuberculosis: A retrospective cohort study"
rfmlpq5r,4o7rpkyg,1.0,"Preparation, characterization and in vitro hypoglycemic activity of banana condensed tannin-inulin conjugate","Preparation, characterization and in vitro hypoglycemic activity of banana condensed tannin-inulin conjugate."
ff57ze0u,c3akme9f,1.0,Branche,Branche
kxu10k7j,305z1ptu,1.0,Editorial.,Éditorial: Editorial
lte0pnh2,hshukz0u,1.0,Emergency arising from patients' fear of taking antimalarials during these COVID-19 times: are antimalarials as unsafe for cardiovascular health as recent reports suggest?,Emergency arising from patients' fear of taking antimalarials during these COVID-19 times: are antimalarials as unsafe for cardiovascular health as recent reports suggest?
u4mq676m,mtcqawxc,1.0,"COVID-19 strategy in organizing and planning orthopedic surgery in a major orthopedic referral center in an area of Italy severely affected by the pandemic: experience of the Department of Orthopedics, University of Padova","COVID-19 strategy in organizing and planning orthopedic surgery in a major orthopedic referral center in an area of Italy severely affected by the pandemic: experience of the Department of Orthopedics, University of Padova"
0niujref,jmaceknh,1.0,Serum amyloid A is a predictor for prognosis of COVID-19,Serum amyloid A is a predictor for prognosis of COVID‐19
29bp8qw7,2k8ld3my,1.0,Estimating the real burden of disease under a pandemic situation: The SARS-CoV2 case,Estimating the real burden of disease under a pandemic situation: The SARS-CoV2 case
a1nr52sc,y9g7wk9t,1.0,Pathogenesis-Directed Therapy of 2019 Novel Coronavirus Disease.,Pathogenesis-directed therapy of 2019 novel coronavirus disease
qdxhyqjz,1mn5qx8d,1.0,Panorama,Panorama
a242g5kg,ox98bb2m,1.0,Mass screening of asymptomatic persons for SARS-CoV-2 using saliva,Mass screening of asymptomatic persons for SARS-CoV-2 using saliva
objchvcn,t2o4ipli,1.0,CD71(+) Erythroid Cells in Human Neonates Exhibit Immunosuppressive Properties and Compromise Immune Response Against Systemic Infection in Neonatal Mice,CD71(+) Erythroid Cells in Human Neonates Exhibit Immunosuppressive Properties and Compromise Immune Response Against Systemic Infection in Neonatal Mice
2usdbsk0,k8vev2ag,1.0,A Virtual Clinical Reasoning Case for Medical Students Using an Ophthalmology Model: A Case of Red Eye,A Virtual Clinical Reasoning Case for Medical Students Using an Ophthalmology Model: A Case of Red Eye
itxkknyw,acol4k9g,1.0,Maternal vaccines during the Covid-19 pandemic:A qualitative interview study with UK pregnant women,Maternal vaccines during the Covid-19 pandemic:A qualitative interview study with UK pregnant women
2ki8396z,nkjiegxh,1.0,Cardiac Coaches: A Student-Led Inpatient Cardiac Rehabilitation Program in the COVID-19 Era,Cardiac Coaches: A Student-Led Inpatient Cardiac Rehabilitation Program in the COVID-19 Era
b0zsx5h0,gg0v0e82,1.0,Mitteilungen des Berufsverbandes der Deutschen Radiologen,Mitteilungen des Berufsverbandes der Deutschen Radiologen
b0zsx5h0,8thm3nk1,1.0,Mitteilungen des Berufsverbandes der Deutschen Radiologen,Mitteilungen des Berufsverbandes der Deutschen Radiologen
5nhc37mi,o7ahlv2m,1.0,Pulmonary tuberculosis in an immunocompetent patient with primary laryngeal aspergillosis,Pulmonary tuberculosis in an immunocompetent patient with primary laryngeal aspergillosis.
2lj4rgdz,jt3vjsqe,1.0,Up and about: Older adults' wellbeing during the COVID-19 pandemic in a Swedish longitudinal study,Up and about: Older adults’ wellbeing during the COVID-19 pandemic in a Swedish longitudinal study
w9efniyc,c0a0tk5v,1.0,Correction.,Correction.
5qgl6o11,jzsuk31b,1.0,Self‐case report of oral and skin lesions associated with positivity of COVID‐19,Self-case report of oral and skin lesions associated with positivity of COVID-19
gcm2ovm4,rxuypmmc,1.0,Neuromyelitis optica spectrum disorder secondary to COVID-19,Neuromyelitis optica spectrum disorder secondary to COVID-19.
kxu10k7j,54gpjvhv,1.0,Editorial.,Editorial.
hd2g9nlv,ag08syl6,1.0,SREBP2 gene therapy targeting striatal astrocytes ameliorates Huntington's disease phenotypes,SREBP2 gene therapy targeting striatal astrocytes ameliorates Huntington's disease phenotypes.
g8ka8nzk,jeiqu91t,1.0,News in Brief,News in Brief
g8ka8nzk,fgw4wps2,1.0,News in Brief,News in Brief
o4d5o8ck,qzbyw2fo,1.0,In reply to Limaye et al. (2020),Reply to Barthell et al.
d3k6o3tl,c2kk8www,1.0,Analysis of psychosocial impact on health care workers and general population of India during COVID 19 pandemic using ham-a scale,Analysis of Psychosocial Impact on Health Care Workers and General population of India during COVID 19 Pandemic using HAM-A scale.
ayhyzdf5,n9fxf679,1.0,#pandemicpedagogy: Using Twitter for Knowledge Exchange,#pandemicpedagogy: using twitter for knowledge exchange
kryp6wwa,b0oqc8f1,1.0,"COVID-19 Severity and COVID-19–Associated Deaths Among Hospitalized Patients with HIV Infection — Zambia, March–December 2020","COVID-19 severity and COVID-19-associated deaths among hospitalized patients with HIV infection - Zambia, March-December 2020"
ypwina0w,3ijbv3le,1.0,Hepatitis C Antibody Screening Among Baby Boomers by a Community-Based Health Insurance Company.,Hepatitis C Antibody Screening Among Baby Boomers by a Community-Based Health Insurance Company
r08l273q,mz0yvguq,1.0,"Extra-pulmonary complications of 45 critically ill patients with COVID-19 in Yichang, Hubei province, China: A single-centered, retrospective, observation study","Extra-pulmonary complications of 45 critically ill patients with COVID-19 in Yichang, Hubei province, China: A single-centered, retrospective, observation study"
b8tg2dgl,qrds2xh2,1.0,ERRATUM.,Erratum
1ra2px67,fw39tmjp,1.0,Three Hypotheses About Children COVID19.,Three Hypotheses About Children COVID19
qdxhyqjz,j35pt4em,1.0,Panorama,Panorama
w9efniyc,qhpk9svf,1.0,Correction.,Correction
w9efniyc,cc4qimtk,1.0,Correction.,Correction.
b0zsx5h0,sk3wanfy,1.0,Mitteilungen des Berufsverbandes der Deutschen Radiologen,Mitteilungen des Berufsverbandes der Deutschen Radiologen
kxu10k7j,99fgkc3g,1.0,Editorial.,Editorial - COVID-19
6uthzw15,ljtq5144,1.0,“Ten years of war! You expect people to fear a ‘germ’?”: A qualitative study of initial perceptions and responses to the COVID-19 pandemic among displaced communities in opposition-controlled northwest Syria,“Ten years of war! You expect people to fear a ‘germ’?”: A qualitative study of initial perceptions and responses to the COVID-19 pandemic among displaced communities in opposition-controlled northwest Syria
e0oa8tkg,besghwnl,1.0,Does Lung Ultrasound Have a Role in the Clinical Management of Pregnant Women with SARS COV2 Infection?,Does Lung Ultrasound Have a Role in the Clinical Management of Pregnant Women with SARS COV2 Infection?
6oikj5n7,arvhah4j,1.0,Spike protein D614G and RdRp P323L: the SARS-CoV-2 mutations associated with severity of COVID-19,Spike protein D614G and RdRp P323L: the SARS-CoV-2 mutations associated with severity of COVID-19
71kbdfdr,nvw6fyin,1.0,Challenges and solutions in meeting up the urgent requirement of ventilators for COVID-19 patients,Challenges and solutions in meeting up the urgent requirement of ventilators for COVID-19 patients
xu99vigm,q06si82l,1.0,Hand-to-mouth and other hand-to-face touching behavior in a quasi-naturalistic study under controlled conditions,Hand-to-mouth and other hand-to-face touching behavior in a quasi-naturalistic study under controlled conditions.
y3lr8obh,bakwk4tm,1.0,Coast-to-Coast Spread of SARS-CoV-2 during the Early Epidemic in the United States,Coast-to-Coast Spread of SARS-CoV-2 during the Early Epidemic in the United States
x6djkdvp,vbpyqmsk,1.0,Why the mask? The effectiveness of face masks in preventing the spread of respiratory infections such as COVID-19 - a home testing protocol,Why the mask? The effectiveness of face masks in preventing the spread of respiratory infections such as COVID-19 - a home testing protocol.
c83f6mqj,f87wk6uw,1.0,Effects of corticosterone treatment and wound healing on reproductive traits of American bullfrogs.,Effects of corticosterone treatment and wound healing on reproductive traits of American bullfrogs
gm4c9z1x,jw19p6qj,1.0,Antibody Responses 3-5 Months Post-Vaccination with mRNA-1273 or BNT163b2 in Nursing Home Residents,Antibody Responses 3-5 Months Post-Vaccination with mRNA-1273 or BNT163b2 in Nursing Home Residents
kxu10k7j,hmvymw17,1.0,Editorial.,EDITORIAL
z3wojjpy,rqdlcdxa,1.0,Depletion of γδ T Cells Leads to Reduced Angiogenesis and Increased Infiltration of Inflammatory M1-like Macrophages in Ischemic Muscle Tissue,Depletion of γδ T Cells Leads to Reduced Angiogenesis and Increased Infiltration of Inflammatory M1-like Macrophages in Ischemic Muscle Tissue
b8tg2dgl,ntrm4j2d,1.0,ERRATUM.,Erratum
nxje9lh9,icfaf5dr,1.0,Intravenous Iron in a Prehabilitation Program for Older Surgical Patients: Prospective Cohort Study,Intravenous Iron in a Prehabilitation Program for Older Surgical Patients: Prospective Cohort Study.
ib9hhl04,kwfswmbc,1.0,Comparison of High-Resolution Computed Tomography and Real-Time Reverse Transcriptase Polymerase Chain Reaction in Diagnosis of COVID-19 Pneumonia in Intensive Care Unit Population,Comparison of High-Resolution Computed Tomography and Real-Time Reverse Transcriptase Polymerase Chain Reaction in Diagnosis of COVID-19 Pneumonia in Intensive Care Unit Population
85iz0e0k,o7dxhn6m,1.0,COVID-19 Monoclonal Antibody Infusions: A Multidisciplinary Initiative to Operationalize EUA Novel Treatment Options: JCOM,COVID-19 monoclonal antibody infusions: A multidisciplinary initiative to operationalize EUA novel treatment options
075etpfs,jrcc634n,1.0,Building Back Better?,Building back better
l7rpr3qe,s44ohdpn,1.0,Estimation of European cancer burden for the year 2020,Estimation of European cancer burden for the year 2020
g8lsrojl,jy0xh4og,1.0,Pandemic Politics: Timing State-Level Social Distancing Responses to COVID-19,Pandemic Politics: Timing State-Level Social Distancing Responses to COVID-19.
g8ka8nzk,uur2er6x,1.0,News in Brief,News in Brief
b0zsx5h0,ibslsnj9,1.0,Mitteilungen des Berufsverbandes der Deutschen Radiologen,Mitteilungen des Berufsverbandes der Deutschen Radiologen
w0b6zpr0,w5rhga0g,1.0,"Travel from the United Kingdom to the United States by a Symptomatic Patient Infected with the SARS-CoV-2 B.1.1.7 Variant — Texas, January 2021","Travel from the United Kingdom to the United States by a symptomatic patient infected with the SARS-CoV-2 B.1.1.7 variant - Texas, January 2021"
mgmk1285,xjxd6y9v,1.0,The effects of high performance work systems in employees’ service-oriented OCB,The effects of high performance work systems in employees’ service-oriented OCB
ueybz71u,6gz0wovi,1.0,Guidance for resuming GI endoscopy and practice operations after the COVID-19 pandemic,Guidance for resuming GI endoscopy and practice operations after the COVID-19 pandemic
kxu10k7j,qq5amdne,1.0,Editorial.,Editorial.
7dkp5bt3,8fty5xvp,1.0,Three models of vaccination strategies against cryptococcosis in immunocompromised hosts using heat-killed Cryptococcus neoformans Δsgl1,Three Models of Vaccination Strategies Against Cryptococcosis in Immunocompromised Hosts Using Heat-Killed Cryptococcus neoformans Δsgl1
w9efniyc,kicx3y2b,1.0,Correction.,Correction
w9efniyc,2xsjxjml,1.0,Correction.,Correction
d597hjwq,ojk3m6n9,1.0,Pneumomediastinum in Acute Respiratory Distress Syndrome from COVID-19,Pneumomediastinum in Acute Respiratory Distress Syndrome from COVID-19
ec3jymk5,kr6s7dfs,1.0,"Update: Outbreak of severe acute respiratory syndrome--worldwide, 2003.","Update: outbreak of severe acute respiratory syndrome--worldwide, 2003."
4402h4g1,6yarqpeu,1.0,Erratum,Erratum
rinzsvih,nip72487,1.0,'A multifaceted virus. Non-reducible and strangulated effects of COVID-19',A multifaceted virus. Non-reducible and strangulated effects of COVID-19
70zgfhbp,cde8xj2l,1.0,Mitteilungen des BDI,Kongresse des BDI
0arxn9s5,j096a4r2,1.0,"Call for emergency action to limit global temperature increases, restore biodiversity, and protect health","Call for emergency action to limit global temperature increases, restore biodiversity, and protect health"
0arxn9s5,e8qht1zc,1.0,"Call for emergency action to limit global temperature increases, restore biodiversity, and protect health","Call for emergency action to limit global temperature increases, restore biodiversity, and protect health"
ef1qttyk,ekznem21,1.0,Challenges and opportunities in rapid epidemic information propagation with live knowledge aggregation from social media,Challenges and Opportunities in Rapid Epidemic Information Propagation with Live Knowledge Aggregation from Social Media
fprppp68,6rgmpy5r,1.0,"Initial Challenges of Caregiving During COVID-19: Caregiver Burden, Mental Health, and the Parent-Child Relationship","Initial Challenges of Caregiving During COVID-19: Caregiver Burden, Mental Health, and the Parent–Child Relationship"
kwsvxz36,orn74hes,1.0,An investigation into the molecular basis of cancer comorbidities in coronavirus infection,An investigation into the molecular basis of cancer comorbidities in coronavirus infection
a21hkqw0,wb9pt8pi,1.0,Regional disparities and their contribution to the coverage of the tetanus toxoid vaccine among women aged 15–49 years in Indonesia,Regional disparities and their contribution to the coverage of the tetanus toxoid vaccine among women aged 15-49 years in Indonesia.
qgtdmdcj,35egx1mf,1.0,Computational IT Tool Application for Modeling COVID-19 Outbreak,Computational IT Tool Application for Modeling COVID-19 Outbreak
f1392uof,18bip4yt,1.0,"Predicting the current and future distribution of the western black-legged tick, Ixodes pacificus, across the Western US using citizen science collections","Predicting the current and future distribution of the western black-legged tick, Ixodes pacificus, across the Western US using citizen science collections."
h4r8j92k,2odqa7md,1.0,Panorama,Panorama
2tybpyh6,yd75ciwz,1.0,COVID-19 and the healthcare workers,COVID-19 and the healthcare workers
tgnaqdbp,efxadwru,1.0,Ocular findings in patients with coronavirus disease 2019 (COVID-19) in an outbreak hospital,Ocular findings in patients with coronavirus disease 2019 (COVID‐19) in an outbreak hospital
xry4gh7v,lng4p7oc,1.0,Rapid Implementation of Model-Based Dosing Recommendations During the Coronavirus Disease 2019 Pandemic,Rapid Implementation of Model-Based Dosing Recommendations During the Coronavirus Disease 2019 Pandemic.
a62svsei,zv5mq9kj,1.0,SARS-CoV-2 infection inducing severe flare up of Deficiency of Interleukin Thirty-six (IL-36) Receptor Antagonist (DITRA) resulting from a mutation invalidating the activating cleavage site of the IL-36 receptor antagonist,SARS-CoV-2 infection inducing severe flare up of Deficiency of Interleukin Thirty-six (IL-36) Receptor Antagonist (DITRA) resulting from a mutation invalidating the activating cleavage site of the IL-36 receptor antagonist
wio56not,avt7p101,1.0,Comparative Clinical Evaluation of the Roche Elecsys and Abbott Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2) Serology Assays for Coronavirus Disease 2019 (COVID-19),Comparative Clinical Evaluation of the Roche Elecsys and Abbott Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2) Serology Assays for Coronavirus Disease 2019 (COVID-19).
cg6v3yma,8ilg6spi,1.0,Masking Emotions: Face Masks Impair How We Read Emotions,Masking Emotions: Face Masks Impair How We Read Emotions
0arxn9s5,hww499ys,1.0,"Call for emergency action to limit global temperature increases, restore biodiversity, and protect health","Call for emergency action to limit global temperature increases, restore biodiversity, and protect health."
cvsch9t5,qynmucdv,1.0,Leveraging Natural Language Processing to Mine Issues on Twitter During the COVID-19 Pandemic,Leveraging Natural Language Processing to Mine Issues on Twitter during the COVID-19 Pandemic
o5t9oxvn,wf7bhdtr,1.0,Severe Asthma Patients Experience and Satisfaction with Virtual Clinics in a Large Tertiary Care Hospital During COVID-19 Period,Severe asthma patients experience and satisfaction with virtual clinics in a large tertiary care hospital during covid-19 period
a9mk941o,cxcje5ic,1.0,Social Disparities in Oral Health in America amid the COVID-19 Pandemic,Social Disparities in Oral Health in America amid the COVID-19 Pandemic
u3dmgosm,a8ufx3gv,1.0,Private practice dentists' views of oral health injustice.,Private practice dentists' views of oral health injustice
rcn4k5rf,lgvoc99r,1.0,"Assessment of correlations and concentrations of salivary and plasma steroids, testicular morphometry, and semen quality in different climatic conditions in goats","Assessment of correlations and concentrations of salivary and plasma steroids, testicular morphometry, and semen quality in different climatic conditions in goats."
boz9lf7g,305z1ptu,1.0,Editorial 2020,Éditorial: Editorial
mdiout8d,br43m9cy,1.0,Targeting mesenchymal stem cell therapy for severe pneumonia patients,Targeting mesenchymal stem cell therapy for severe pneumonia patients
h4r8j92k,1mn5qx8d,1.0,Panorama,Panorama
id3uy9zg,mz9w8gx9,1.0,Tirofiban in emergency conditions: Systematic review.,Tirofiban in emergency conditions: Systematic review
m6913oed,pokmmbs6,1.0,"Toward in vivo-relevant hERG safety assessment and mitigation strategies based on relationships between non-equilibrium blocker binding, three-dimensional channel-blocker interactions, dynamic occupancy, dynamic exposure, and cellular arrhythmia","Toward in vivo-relevant hERG safety assessment and mitigation strategies based on relationships between non-equilibrium blocker binding, three-dimensional channel-blocker interactions, dynamic occupancy, dynamic exposure, and cellular arrhythmia"
unbfoe2n,mnb0drao,1.0,The Virtual Shoulder and Knee Physical Examination,The Virtual Shoulder and Knee Physical Examination
70zgfhbp,kpmp67qb,1.0,Mitteilungen des BDI,Mitteilungen des BDI
qg5mke5q,flto27ie,1.0,In this month’s Bulletin,In this month’s Bulletin
1upiw1fu,tgm7xvmf,1.0,COVID-19 in the Age of Artificial Intelligence: A Comprehensive Review,COVID-19 in the Age of Artificial Intelligence: A Comprehensive Review
qiu4n6z8,wkx4uw7x,1.0,2019 Subject Index.,Subject Index 2020.
0iqxuodz,nphzghk6,1.0,Fetal and placental infection with SARS-CoV-2 in early pregnancy,Fetal and placental infection with SARS‐CoV‐2 in early pregnancy
li2cckt3,qzm5b2cf,1.0,An Egocentric Network Contact Tracing Experiment: Testing Different Procedures to Elicit Contacts and Places,An Egocentric Network Contact Tracing Experiment: Testing Different Procedures to Elicit Contacts and Places
60yumxya,zvalfdgo,1.0,In search of preventive strategies: novel high-CBD Cannabis sativa extracts modulate ACE2 expression in COVID-19 gateway tissues,In search of preventive strategies: novel high-CBD Cannabis sativa extracts modulate ACE2 expression in COVID-19 gateway tissues
53flpdk8,lkb4jj5a,1.0,Evaluation of Annona muricata Acetogenins as Potential Anti-SARS-CoV-2 Agents Through Computational Approaches,Evaluation of Annona muricata Acetogenins as Potential Anti-SARS-CoV-2 Agents Through Computational Approaches
boz9lf7g,54gpjvhv,1.0,Editorial 2020,Editorial.
pw6npqnv,bzrxac33,1.0,Cognitive Bias and Public Health Policy During the COVID-19 Pandemic.,Cognitive Bias and Public Health Policy During the COVID-19 Pandemic
3slu5sul,gmiyh2io,1.0,COVID-19 infection presenting as pancreatitis in a pregnant woman: A case report,COVID-19 infection presenting as pancreatitis in a pregnant woman: A case report
qg5mke5q,7jyoico3,1.0,In this month’s Bulletin,In this month’s Bulletin
n8mbpmc1,esp243r1,1.0,Impact of COVID-19 pandemic on the sleep quality of medical professionals in Brazil/ Impacto da pandemia COVID-19 na qualidade do sono dos médicos no Brasil,Impact of COVID-19 pandemic on the sleep quality of medical professionals in Brazil/ Impacto da pandemia COVID-19 na qualidade do sono dos médicos no Brasil
5p5jy67v,8dz52x12,1.0,"Assisted reproduction and COVID-19: a joint statement of ASRM, ESHRE and IFFS","Assisted reproduction and COVID-19: a joint statement of ASRM, ESHRE and IFFS†‡"
qfjruluy,8lktpcda,1.0,Design of a Peptide-Based Subunit Vaccine against Novel Coronavirus SARS-CoV-2,Design of a peptide-based subunit vaccine against novel coronavirus SARS-CoV-2
h4r8j92k,j35pt4em,1.0,Panorama,Panorama
cjwjc3eq,bxbdxna5,1.0,Ultrastructural Evidence of Direct Viral Damage to the Olfactory Complex in Patients Testing Positive for SARS-CoV-2,Ultrastructural Evidence of Direct Viral Damage to the Olfactory Complex in Patients Testing Positive for SARS-CoV-2.
8n92uthv,9h5cwq4v,1.0,Functional Landscape of SARS-CoV-2 Cellular Restriction,Functional Landscape of SARS-CoV-2 Cellular Restriction
4402h4g1,qrds2xh2,1.0,Erratum,Erratum
zl2vpx0r,pvbeeafi,1.0,Occurrence of COVID-19 symptoms during SARS-CoV-2 infection defines waning of humoral immunity,Occurrence of COVID-19 Symptoms During SARS-CoV-2 Infection Defines Waning of Humoral Immunity
klnoabe0,77p82zdk,1.0,Prevalence and predictive value of anemia and dysregulated iron homeostasis in patients with COVID-19 infection,Prevalence and Predictive Value of Anemia and Dysregulated Iron Homeostasis in Patients with COVID-19 Infection
v92f17b6,u7cv7qwl,1.0,II. Sachverzeichnis,II. Sachverzeichnis
6o8exc7v,ntaddcia,1.0,Assessment of liquid and solid water storage in rock glaciers versus glacier ice in the Austrian Alps,Assessment of liquid and solid water storage in rock glaciers versus glacier ice in the Austrian Alps.
89xwwdih,v042qlpv,1.0,"Hepatic Manifestations of Nonhepatotropic Infectious Agents Including Severe Acute Respiratory Syndrome Coronavirus-2, Adenovirus, Herpes Simplex Virus, and Coxiella burnetii","Hepatic Manifestations of Nonhepatotropic Infectious Agents Including Severe Acute Respiratory Syndrome Coronavirus-2, Adenovirus, Herpes Simplex Virus, and Coxiella burnetii."
0ke5nqy0,sdr2h8ri,1.0,Effects of Anticoagulants and Corticosteroids therapy in patients affected by severe COVID-19 Pneumonia,Effects of Anticoagulants and Corticosteroids Therapy in Patients Affected by Severe COVID-19 Pneumonia
70zgfhbp,lop0f9un,1.0,Mitteilungen des BDI,Kongresse des BDI
yy6dknn8,tpcazdbi,1.0,Introducing telehealth skills into the Doctor of Nursing Practice curriculum.,Introducing telehealth skills into the Doctor of Nursing Practice curriculum
boz9lf7g,99fgkc3g,1.0,Editorial 2020,Editorial - COVID-19
fcz1cm95,y57y9vsv,1.0,Rapid Decay of Anti–SARS-CoV-2 Antibodies in Persons with Mild Covid-19,Rapid Decay of Anti–SARS-CoV-2 Antibodies in Persons with Mild Covid-19
89q596c4,3z37r51y,1.0,"Time interval between onset of symptoms and COVID-19 testing in Brazilian state capitals, August 2020","Time interval between onset of symptoms and COVID-19 testing in Brazilian state capitals, August 2020."
zyagabnc,v62p6a6b,1.0,Correction to Lancet Oncol 2021; 22: 309–20,Correction to Lancet Oncol 2020; 21: 935-46
qo0j2b0a,ld5vv0yc,1.0,Triage of urology referrals and outpatient service during COVID-19 pandemic: experience from a single centre in Malaysia,Triage of urology referrals and outpatient service during COVID-19 pandemic: experience from a single centre in Malaysia.
