cord_uid_a,cord_uid_b,similarity,title_a,title_b
lu0xf8c0,v4c3rkn7,1.0,"Call for emergency action to limit global temperature increases, restore biodiversity and protect health","Call for emergency action to limit global temperature increases, restore biodiversity and protect health"
163inp4x,99sux2h8,1.0,Organizational inclusion and leadership in times of global crisis,Organizational Inclusion and Leadership in Times of Global Crisis
rj8wudln,dvw2tale,1.0,Relational Modeling for Robust and Efficient Pulmonary Lobe Segmentation in CT Scans.,Relational Modeling for Robust and Efficient Pulmonary Lobe Segmentation in CT Scans.
dct045kl,bkhfg63a,1.0,Imported COVID-19 Cases Pose New Challenges for China,Imported COVID-19 cases pose new challenges for China
lu0xf8c0,k6lxduma,1.0,"Call for emergency action to limit global temperature increases, restore biodiversity and protect health","Call for emergency action to limit global temperature increases, restore biodiversity and protect health"
f24pkps6,7fpsteyx,1.0,"Reply to Yan and Muller, ""Captisol and GS-704277, but Not GS-441524, Are Credible Mediators of Remdesivir's Nephrotoxicity""","Reply to Yan and Muller, ""Captisol and GS-704277, but not GS-441524, are credible mediators of remdesivir's nephrotoxicity""."
lftzobf3,ecnma34e,1.0,Response to: 'Rational use of tocilizumab in COVID-19' by Jain and Sharma,Response to: 'Rational use of tocilizumab in COVID-19' by Jain and Sharma.
bj3epdfc,c7qfpbb4,1.0,Survey Evidence on the Impact of COVID-19 on Australian Musicians and Implications for Policy,Survey evidence on the impact of COVID-19 on Australian musicians and implications for policy
m9njlvso,oa2rmadi,1.0,Subject Index to Volume 35,"SUBJECT INDEX: VOLUME 134, 2003"
omjf754w,uqs98q81,1.0,"An Overview Of Vaccine Development, Approval, And Regulation, With Implications For COVID-19","An Overview Of Vaccine Development, Approval, And Regulation, With Implications For COVID-19."
9fnlddf7,gv1zf071,1.0,"Outbreak of COVID-19 and interventions in a large jail - Cook County, IL, United States, 2020","Outbreak of COVID-19 and Interventions in a Large Jail — Cook County, IL, United States, 2020"
476ch1ur,tzyht6ch,1.0,Introducing an Ethics Framework for health priority-setting in South Africa on the path to universal health coverage,Introducing an Ethics Framework for health priority-setting in South Africa on the path to universal health coverage.
9g1yw2t1,d6gqpw0n,1.0,EPA-based assessment: Clinical teachers' challenges when transitioning to a prospective entrustment-supervision scale.,EPA-based assessment: Clinical teachers' challenges when transitioning to a prospective entrustment-supervision scale
3xusxrij,4lnhl9kf,1.0,Isolation and Full-Length Genome Characterization of SARS-CoV-2 from COVID-19 Cases in Northern Italy,Isolation and Full-Length Genome Characterization of SARS-CoV-2 from COVID-19 Cases in Northern Italy
r2wzvkk6,1laxed43,1.0,Integrating public health and primary care: the response of six Asia–Pacific countries to the COVID-19 pandemic,Integrating public health and primary care: the response of six Asia-Pacific countries to the COVID-19 pandemic
j9gnpo4g,r2ouuls9,1.0,"Safety, Tolerability, and Pharmacokinetics of Remdesivir, an Antiviral for Treatment of COVID-19, in Healthy Subjects","Safety, Tolerability, and Pharmacokinetics of Remdesivir, An Antiviral for Treatment of COVID-19, in Healthy Subjects"
zib6qpvh,f6fnswt8,1.0,Mapping community-level determinants of COVID-19 transmission in nursing homes: A multi-scale approach,Mapping community-level determinants of COVID-19 transmission in nursing homes: A multi-scale approach
59pgbmcl,wwf1r80q,1.0,A Super-Potent Tetramerized ACE2 Protein Displays Enhanced Neutralization of SARS-CoV-2 Virus Infection,A super-potent tetramerized ACE2 protein displays enhanced neutralization of SARS-CoV-2 virus infection
za58qw6y,6ttps1nx,1.0,Cross-domain authorship attribution using pre-trained language models,Cross-Domain Authorship Attribution Using Pre-trained Language Models
21p9w239,ivx21ygq,1.0,"Characteristics and Outcomes of 21 Critically Ill Patients with COVID-19 in Washington State: Arentz M, Yim E, Klaff L, et al JAMA Published online March 19, 2020 doi:101001/jama20204326","Characteristics and Outcomes of 21 Critically Ill Patients with COVID-19 in Washington State Arentz M, Yim E, Klaff L, et al. JAMA. Published online March 19, 2020. doi:10.1001/jama.2020.4326."
4a2atkuc,wr75yuhc,1.0,Integration of Telehealth Policy Education Into an Existing Advanced Practiced Nurse Practitioner Policy Course,Integration of Telehealth Policy Education Into an Existing Advanced Practiced Nurse Practitioner Policy Course.
q7n8ntkw,72usz6mk,1.0,[Conventional respiratory support therapy for Severe Acute Respiratory Infections (SARI): Clinical indications and nosocomial infection prevention and control].,[Conventional respiratory support therapy for Severe Acute Respiratory Infections (SARI): Clinical indications and nosocomial infection prevention and control]
1g341g2t,lytvno2y,1.0,Less social emergency departments: implementation of workplace contact reduction during COVID-19,Less social emergency departments: implementation of workplace contact reduction during COVID-19
nh8ci140,zld5ggex,1.0,12 Observations from an inner city hospital during COVID-19: preterm birth rate and mode of delivery,12 Observations from an inner city hospital during COVID-19: preterm birth rate and mode of delivery
lu0xf8c0,vg7ndxle,1.0,"Call for emergency action to limit global temperature increases, restore biodiversity and protect health","Call for emergency action to limit global temperature increases, restore biodiversity, and protect health"
ir6d85fr,q7yavza2,1.0,COVID-19-Related Aortic Thrombosis: A Report of Four Cases,COVID-19-RELATED AORTIC THROMBOSIS: A REPORT OF FOUR CASES
oywvmcf7,29dl9aq8,1.0,Influence of the COVID-19 Pandemic on Mental Workload and Burnout of Fashion Retailing Workers in Spain,Influence of the CoViD-19 Pandemic on Mental Workload and Burnout of Fashion Retailing Workers in Spain
0ck5jzr9,n21ymz64,1.0,FnCas9-based CRISPR diagnostic for rapid and accurate detection of major SARS-CoV-2 variants on a paper strip,FnCas9-based CRISPR diagnostic for rapid and accurate detection of major SARS-CoV-2 variants on a paper strip
avmiaa3r,ll5mkslb,1.0,Counting the costs of COVID-19: why future treatment option values matter,Counting the costs of COVID-19: why future treatment option values matter
69bnuy2u,lyf6ymcp,1.0,NuRD mediates mitochondrial stress-induced longevity via chromatin remodeling in response to acetyl-CoA level.,NuRD mediates mitochondrial stress-induced longevity via chromatin remodeling in response to acetyl-CoA level
83zcif5u,djy7a4j3,1.0,A conceptual model for understanding the rapid COVID-19-related increase in food insecurity and its impact on health and healthcare,A conceptual model for understanding the rapid COVID-19–related increase in food insecurity and its impact on health and healthcare
3wy1qiz6,spfa5e78,1.0,COVID-19 in Pediatrics: A Laboratory Perspective,COVID-19 in Pediatrics: A Laboratory Perspective
m9njlvso,y29ji0og,1.0,Subject Index to Volume 35,Subject index for volume 165
v2hw7reu,kuwnzkmd,1.0,"Reflections on a highly unusual summer: bushfires, COVID-19 and mosquito-borne disease in NSW, Australia.","Reflections on a highly unusual summer: bushfires, COVID-19 and mosquito-borne disease in NSW, Australia"
xlrq8grw,78w69fwt,1.0,Reply to the letter to the editor,Reply to letter to the editor
b2wkm03g,oo0pzspi,1.0,Molecular architecture of the SARS-CoV-2 virus,Molecular architecture of the SARS-CoV-2 virus
yzorryn7,vxdpx9h8,1.0,Ratcheting down the virulence of SARS‐CoV‐2 in the COVID‐19 pandemic,Ratcheting down the virulence of SARS-CoV-2 in the COVID-19 pandemic
n3uexv4z,80vg2mop,1.0,The combined role of distance and frequency travel restrictions on spread of disease,The combined role of distance and frequency travel restrictions on spread of disease
h6txg2nd,k3ts382i,1.0,"ACRAL GANGRENE: UGLY COUSIN OF ""COVID TOES"" IN MULTISYSTEM INFLAMMATORY SYNDROME IN CHILDREN ASSOCIATED WITH SARS-COV-2?","ACRAL GANGRENE: UGLY COUSIN OF ""COVID TOES"" IN MULTISYSTEM INFLAMMATORY SYNDROME IN CHILDREN ASSOCIATED WITH SARS-COV-2?"
0r4oc0je,pada03vs,1.0,Erratum regarding missing Declaration of Competing Interest statements in previously published articles.,Erratum regarding missing Declaration of Competing Interest statements in previously published articles.
itojer2l,08tokdgz,1.0,Novel Coronavirus and Old Lessons - Preparing the Health System for the Pandemic.,Novel Coronavirus and Old Lessons - Preparing the Health System for the Pandemic
3mlhpits,mxprt6x6,1.0,An Innovative Big Data Predictive Analytics Framework over Hybrid Big Data Sources with an Application for Disease Analytics,An Innovative Big Data Predictive Analytics Framework over Hybrid Big Data Sources with an Application for Disease Analytics
h5tlj5us,n6q409km,1.0,Targeting multiple conformations of SARS-CoV2 Papain-Like Protease for drug repositioning: An in-silico study,Targeting Multiple Conformations of SARS-CoV2 Papain-Like Protease for Drug Repositioning: An In-silico Study
9e7prakb,nmfaejg2,1.0,Reply to: Prognostic implications of vitamin D in patients with COVID-19,Reply to: Prognostic implications of vitamin D in patients with COVID-19
x7v2m6rs,g5w1qezq,1.0,"Effect of Intermediate-Dose vs Standard-Dose Prophylactic Anticoagulation on Thrombotic Events, Extracorporeal Membrane Oxygenation Treatment, or Mortality Among Patients With COVID-19 Admitted to the Intensive Care Unit: The INSPIRATION Randomized Clinical Trial","Effect of Intermediate-Dose vs Standard-Dose Prophylactic Anticoagulation on Thrombotic Events, Extracorporeal Membrane Oxygenation Treatment, or Mortality Among Patients With COVID-19 Admitted to the Intensive Care Unit: The INSPIRATION Randomized Clinical Trial."
wd0y67g4,bs99agub,1.0,Hydroxychloroquine and ritonavir for COVID-19 infection: a possible synergic toxicity for retinal pigmented epithelium,Hydroxychloroquine and ritonavir for COVID-19 infection: a possible synergic toxicity for retinal pigmented epithelium
xkeehr9y,6t5w1o02,1.0,Timing of Breakthrough Infection Risk After Vaccination Against SARS-CoV-2,Timing of Breakthrough Infection Risk After Vaccination Against SARS-CoV-2
m67qlxzh,xo8j4gy6,1.0,Lagrangian betweenness as a measure of bottlenecks in dynamical systems with oceanographic examples,Lagrangian betweenness as a measure of bottlenecks in dynamical systems with oceanographic examples
373l9wcy,dfnjtyb1,1.0,Practical aspects of targeting IL-6 in COVID-19 disease,Practical aspects of targeting IL-6 in COVID-19 disease.
2c3t7two,836dhqyh,1.0,Lessons from the influx of preprints during the early COVID-19 pandemic.,Lessons from the influx of preprints during the early COVID-19 pandemic
s92xfrfb,qaco1wb8,1.0,Psychometric properties of the Gender Role Attitudes Scale among Turkish nursing students and factors affecting their attitudes.,Psychometric properties of the Gender Role Attitudes Scale among Turkish nursing students and factors affecting their attitudes
h7hxmv0z,ag5s3170,1.0,Engaging the vulnerable: a rapid review of public health communication aimed at migrants during the COVID-19 pandemic in Europe,Engaging the vulnerable: a rapid review of public health communication aimed at migrants during the COVID-19 pandemic in Europe
d5zbl3uk,gb12c45g,1.0,[Hand eczema in COVID-19 outbreak: whether or not to wear gloves?],[Hand eczema in COVID-19 outbreak: whether or not to wear gloves?]
7wr8vccm,rdgdo3rf,1.0,COVID-19: Is it the black death of the 21st century?,COVID-19: Is it the black death of the 21st century?
johdmkm4,hslaq919,1.0,Mounting evidence for immunizing previously infected subjects with a single dose of SARS-CoV-2 vaccine,Mounting evidence for immunizing previously infected subjects with a single dose of SARS-CoV-2 vaccine.
xkhfbe5j,9elfpx0e,1.0,"Evaluation of the efficacy of sofosbuvir plus daclatasvir in combination with ribavirin for hospitalized COVID-19 patients with moderate disease compared with standard care: a single-centre, randomized controlled trial","Evaluation of the efficacy of sofosbuvir plus daclatasvir in combination with ribavirin for hospitalized COVID-19 patients with moderate disease compared with standard care: a single-centre, randomized controlled trial"
x1xoqmwy,encs9qwc,1.0,Anticancer Effects of Cold Atmospheric Plasma in Canine Osteosarcoma Cells,Anticancer Effects of Cold Atmospheric Plasma in Canine Osteosarcoma Cells.
xgnyfzsj,rleae8ez,1.0,D‐dimer levels is associated with severe COVID‐19 infections: A meta‐analysis,D-dimer levels is associated with severe COVID-19 infections: A meta-analysis
ik8icy08,g260stg0,1.0,"Suppressed T cell-mediated immunity in patients with COVID-19: A clinical retrospective study in Wuhan, China","Suppressed T cell-mediated immunity in patients with COVID-19: a clinical retrospective study in Wuhan, China"
bndz6jta,4lafnwkg,1.0,Management of ART and COVID-19: Infertility in times of pandemic. What now?,Management of ART and COVID-19: Infertility in Times of Pandemic. What Now?
b844brn9,j0j3logc,1.0,Consolidating lung volume reduction surgery after endoscopic lung volume reduction failure,Consolidating lung volume reduction surgery after endoscopic lung volume reduction failure.
s0o8410w,f1covby6,1.0,President's Corner (Mitteilungen der SPS),President's Corner (Mitteilungen der SPS)
2l8x5kkd,apc7mf0s,1.0,Atypical Spontaneous Hematomas in a Patient with Severe Coronavirus Disease 2019 (COVID-19),Atypical Spontaneous Hematomas in a Patient with Severe Coronavirus Disease 2019 (COVID-19)
7uuilki4,nvpplyqd,1.0,Viral lower urinary tract infections,Viral lower urinary tract infections
nbmf906p,ouoybate,1.0,Demographic perspectives on mortality of COVID-19 and other epidemics,Demographic Perspectives on Mortality of Covid-19 and Other Epidemics
9hlshdxo,uhh0p7ku,1.0,Plant Products as Inhibitors of Coronavirus 3CL Protease,Plant Products as Inhibitors of Coronavirus 3CL Protease
16jzo7m7,1laxed43,1.0,Integrating public health and primary care: the response of six Asia-Pacific countries to the COVID-19 pandemic,Integrating public health and primary care: the response of six Asia-Pacific countries to the COVID-19 pandemic
l8yvnvkr,rsvwtqd1,1.0,"Authors' Reply to Santos et al.: ""Excipients in Neonatal Medicinal Products: Never Prescribed, Commonly Administered"".","Authors' Reply to Santos et al.: ""Excipients in Neonatal Medicinal Products: Never Prescribed, Commonly Administered"""
hphaf2bd,zngq1xpc,1.0,Influence of Meteorological Factors on the COVID-19 Transmission with Season and Geographic Location,Influence of Meteorological Factors on the COVID-19 Transmission with Season and Geographic Location
k3ts382i,h0syb8v9,1.0,"ACRAL GANGRENE: UGLY COUSIN OF ""COVID TOES"" IN MULTISYSTEM INFLAMMATORY SYNDROME IN CHILDREN ASSOCIATED WITH SARS-COV-2?","Acral Gangrene: Ugly Cousin of ""COVID Toes"" in Multisystem Inflammatory Syndrome in Children Associated with SARS-CoV-2?"
0rn7pban,v4tdef5z,1.0,Factors Associated With Pulmonary Embolism Among Coronavirus Disease 2019 Acute Respiratory Distress Syndrome: A Multicenter Study Among 375 Patients,Factors Associated With Pulmonary Embolism Among Coronavirus Disease 2019 Acute Respiratory Distress Syndrome: A Multicenter Study Among 375 Patients
h6txg2nd,h0syb8v9,1.0,"ACRAL GANGRENE: UGLY COUSIN OF ""COVID TOES"" IN MULTISYSTEM INFLAMMATORY SYNDROME IN CHILDREN ASSOCIATED WITH SARS-COV-2?","Acral Gangrene: Ugly Cousin of ""COVID Toes"" in Multisystem Inflammatory Syndrome in Children Associated with SARS-CoV-2?"
31sewr1q,tafg1xoo,1.0,Intranasal fusion inhibitory lipopeptide prevents direct-contact SARS-CoV-2 transmission in ferrets,Intranasal fusion inhibitory lipopeptide prevents direct contact SARS-CoV-2 transmission in ferrets
kjt339pi,dyofpewg,1.0,Intraventricular Conundrum in a SARS-CoV-2–Positive Patient With Elevated Biomarkers of Myocardial Injury,Intraventricular Conundrum in a SARS-CoV-2-Positive Patient With Elevated Biomarkers of Myocardial Injury
80pf2ikm,8sfoiutp,1.0,Examining Reactions to Smoking and COVID-19 Risk Messages: An Experimental Study with People Who Smoke,Examining Reactions to Smoking and COVID-19 Risk Messages: An Experimental Study with People Who Smoke
26yv2krk,9fk4k80a,1.0,Virtual family town hall: An innovative multi-family telehealth intervention during COVID-19,Virtual family town hall: An innovative multi-family telehealth intervention during COVID-19.
rzwz0jcm,8ndxxvl2,1.0,Persistent cellular immunity to SARS-CoV-2 infection,Persistent Cellular Immunity to SARS-CoV-2 Infection
a7z76dkb,0fby0mkk,1.0,A tale of two epidemics: France and the UK.,A tale of two epidemics: France and the UK
scxoxzun,m3r2oikw,1.0,High Prevalence of 16S rRNA Methyltransferase Genes in Carbapenem-Resistant Klebsiella pneumoniae Clinical Isolates Associated with Bloodstream Infections in 11 Chinese Teaching Hospitals,High Prevalence of 16S rRNA Methyltransferase Genes in Carbapenem-Resistant Klebsiella pneumoniae Clinical Isolates Associated with Bloodstream Infections in 11 Chinese Teaching Hospitals.
j0wj3nw9,4s4s5sd8,1.0,"Usability, inclusivity, and content evaluation of COVID-19 contact tracing apps in the United States","Usability, inclusivity, and content evaluation of COVID-19 contact tracing apps in the United States"
u6gr7n8w,rcjedh10,1.0,Embedded System Prototype to Fight Covid-19 Pandemic Contamination with Less Cost,Embedded System Prototype to Fight Covid-19 Pandemic Contamination with Less Cost
gwmu5iav,zcgi1724,1.0,Uro-oncology in times of COVID-19: The available evidence and recommendations in the Indian scenario,Uro-oncology in times of COVID-19: The available evidence and recommendations in the Indian scenario.
5n04pbtq,bzi3wqv1,1.0,"Adverse events of special interest for COVID-19 vaccines - background incidences vary by sex, age and time period and are affected by the pandemic","Adverse events of special interest for COVID-19 vaccines - background incidences vary by sex, age and time period and are affected by the pandemic"
r0evfw2a,z2so0b7h,1.0,All that covers does not protect!! Is an aerosol box safe enough?,All that covers does not protect!! Is an aerosol box safe enough?
4e6lpysf,e6p8lz60,1.0,2.4 TELEMEDICINE AS A TOOL FOR SUICIDE ASSESSMENT IN THE TIME OF COVID-19,2.4 Telemedicine as a Tool for Suicide Assessment in the Time of Covid-19
1euhkhi3,1skau05j,1.0,Other adverse reaction research,Other adverse reaction research
bfwjxgbi,7hnrtoiv,1.0,Vaccine Hesitancy among Italian Patients Recovered from COVID-19 Infection towards Influenza and Sars-Cov-2 Vaccination,Vaccine Hesitancy among Italian Patients Recovered from COVID-19 Infection towards Influenza and Sars-Cov-2 Vaccination
8n72tia1,8e5tiysz,1.0,"[Improving the diagnosis, treatment and secondary prevention of stroke using a unified online system: primary vascular department - regional vascular center - family doctor].","[Improving the diagnosis, treatment and secondary prevention of stroke using a unified online system: primary vascular department - regional vascular center - family doctor]"
ohaiqv51,6e2urzjm,1.0,"5419907 Pathogenic porcine respiratory coronavirus : Paul Prem S; Vaughn Eric M; Halbur Patrick G Ames, IA, United States Assigned to Iowa State University Research Foundation Inc","5419907 Pathogenic porcine respiratory coronavirus : Paul Prem S; Vaughn Eric M; Halbur Patrick G Ames, IA, United States Assigned to Iowa State University Research Foundation Inc"
hljczeks,8xdz41w9,1.0,The effect of omega-3 fatty acid supplementation on clinical and biochemical parameters of critically ill patients with COVID-19: a randomized clinical trial,The effect of omega-3 fatty acid supplementation on clinical and biochemical parameters of critically ill patients with COVID-19: a randomized clinical trial
gi44l064,nheq93g2,1.0,Anomalously Large Assembly Formation of Polystyrene Nanoparticles by Optical Trapping at the Solution Surface.,Anomalously Large Assembly Formation of Polystyrene Nanoparticles by Optical Trapping at the Solution Surface
9fbrvmfq,mo5w8sug,1.0,Research progress on coronavirus and its therapeutic drugs,Research Progress in Coronavirus and its Therapeutic Drugs/ 冠状病毒及其治疗药物研究进展
k0kkhyq3,wzc5mbad,1.0,Neurosurgery in India during COVID Times,Neurosurgery in India during COVID Times.
juwbxpqz,c8jflkwe,1.0,Correspondence on 'Immunogenicity and safety of anti-SARS-CoV-2 mRNA vaccines in patients with chronic inflammatory conditions and immunosuppressive therapy in a monocentric cohort'.,Correspondence on 'Immunogenicity and safety of anti-SARS-CoV-2 mRNA vaccines in patients with chronic inflammatory conditions and immunosuppressive therapy in a monocentric cohort'.
niqc023l,li5cw8xx,1.0,First-dose mRNA vaccination is sufficient to reactivate immunological memory to SARS-CoV-2 in subjects who have recovered from COVID-19,First-dose mRNA vaccination is sufficient to reactivate immunological memory to SARS-CoV-2 in subjects who have recovered from COVID-19
5zflhxyu,lh9wqjbv,1.0,Covid-19: hospitals brace for disaster as US surpasses China in number of cases,Covid-19: hospitals brace for disaster as US surpasses China in number of cases.
gidz04sj,2q42apnc,1.0,More evidence is urgently needed to confirm the relation between angiotensin-converting enzyme inhibitors and COVID-19,More evidence is urgently needed to confirm the relation between angiotensin-converting enzyme inhibitors and COVID-19
kbpnpvhl,vd7gy0w5,1.0,Strategies used to meet the challenges of mass COVID-19 vaccination by the pharmacy department in a large academic medical center,Strategies used to meet the challenges of mass COVID-19 vaccination by the pharmacy department in a large academic medical center
pada03vs,74tlzxsq,1.0,Erratum regarding missing Declaration of Competing Interest statements in previously published articles.,Erratum regarding missing Declaration of Competing Interest statements in previously published articles
0r4oc0je,74tlzxsq,1.0,Erratum regarding missing Declaration of Competing Interest statements in previously published articles.,Erratum regarding missing Declaration of Competing Interest statements in previously published articles
jm1ginvx,xhrf63ga,1.0,Facilitating Test Status Information Communication in the Time of COVID-19,Facilitating Test Status Information Communication in the Time of COVID-19
9ig912z1,yzakdja3,1.0,Vitamin B12 May Inhibit RNA-Dependent-RNA Polymerase Activity of nsp12 from the SARS-CoV-2 Virus,Vitamin B12 may inhibit RNA‐dependent‐RNA polymerase activity of nsp12 from the SARS‐CoV‐2 virus
0r4oc0je,th1joszf,1.0,Erratum regarding missing Declaration of Competing Interest statements in previously published articles.,Erratum regarding missing declaration of competing interest statements in previously published articles.
0gj80xq2,rocbfx62,1.0,Are antiphospholipid antibodies associated with thrombotic complications in critically ill COVID-19 patients?,Are antiphospholipid antibodies associated with thrombotic complications in critically ill COVID-19 patients?
pada03vs,th1joszf,1.0,Erratum regarding missing Declaration of Competing Interest statements in previously published articles.,Erratum regarding missing declaration of competing interest statements in previously published articles.
k7ktgz64,oe1m9z94,1.0,Preserving Priorities amidst a Global Pandemic: Adfm's Commitment to Health Equity,Preserving Priorities Amidst a Global Pandemic: ADFM'S Commitment to Health Equity.
txegfc4d,ldzgs7p6,1.0,"Efficacy Safety and of D-dimer, Weight, and Renal Function-Adjusted Thromboprophylaxis in Patients with Coronavirus Disease 2019 (COVID-19)","Efficacy Safety and of D-dimer, Weight, and Renal Function-Adjusted Thromboprophylaxis in Patients with Coronavirus Disease 2019 (COVID-19)."
gc8ze2rx,4huzewh4,1.0,Erythroid precursors and progenitors suppress adaptive immunity and get invaded by SARS-CoV-2,Erythroid precursors and progenitors suppress adaptive immunity and get invaded by SARS-CoV-2
np1it5zc,fnsxmbqg,1.0,Indirect acute effects of the COVID-19 pandemic on physical and mental health in the UK: a population-based study,Indirect acute effects of the COVID-19 pandemic on physical and mental health in the UK: a population-based study
ba3hk98y,ou6mxrzl,1.0,Mis-infodemic: The Achilles' heel in combating the COVID-19 pandemic in an Indian perspective.,Mis-infodemic: The Achilles' heel in combating the COVID-19 pandemic in an Indian perspective
zl5u6g0w,1jpx9gpx,1.0,The creative cliff illusion,The creative cliff illusion.
iv7cys6w,pita3d6d,1.0,Computational drug screening against the SARS-CoV-2 Saudi Arabia isolates through a multiple-sequence alignment approach,Computational drug screening against the SARS-CoV-2 Saudi Arabia isolates through a multiple-sequence alignment approach
kr6xhwwv,lulmb4a0,1.0,"Differential clinical diagnosis and prevalence rate of allergic rhinitis, asthma and chronic obstructive pulmonary disease among COVID‐19 patients","Differential Clinical Diagnosis and Prevalence Rate of Allergic Rhinitis, Asthma, and Chronic Obstructive Pulmonary Disease among COVID-19 Patients"
xkgf93sh,og1uco1y,1.0,Effect of Arbidol (Umifenovir) on COVID-19: a randomized controlled trial,Effect of Arbidol on COVID-19: A Randomized Controlled Trial
teolr1e9,dhfugyiu,1.0,Airborne SARS‐CoV‐2 surveillance in hospital environment using high‐flowrate air samplers and its comparison to surface sampling,Airborne SARS-CoV-2 surveillance in hospital environment using high-flowrate air samplers and its comparison to surface sampling
frllb1ap,pti3fv6q,1.0,25-Hydroxycholesterol is a potent SARS-CoV-2 inhibitor,25-Hydroxycholesterol is a potent SARS-CoV-2 inhibitor
aydzhhfr,962zks79,1.0,Growth of the Twitter Presence of Academic Urology Training Programs and Its Catalysis by the COVID-19 Pandemic,Growth of the Twitter Presence of Academic Urology Training Programs and Its Catalysis by the COVID-19 Pandemic
lix2sozq,9nd1l11x,1.0,Affective empathy predicts self-isolation behaviour acceptance during coronavirus risk exposure,Affective empathy predicts self-isolation behaviour acceptance during coronavirus risk exposure
s9scrjkb,t1080smy,1.0,Highly Accurate Chip-Based Resequencing of SARS-CoV-2 Clinical Samples,Highly Accurate Chip-Based Resequencing of SARS-CoV-2 Clinical Samples
ji6zmuxy,8jd7hfyl,1.0,Vitamin D and coronavirus disease 2019 (COVID-19): rapid evidence review,Vitamin D and coronavirus disease 2019 (COVID-19): rapid evidence review
4bvj1o64,8pta6o6a,1.0,Development and Validation of the Quick COVID-19 Severity Index: A Prognostic Tool for Early Clinical Decompensation,Development and validation of the quick COVID-19 severity index (qCSI): a prognostic tool for early clinical decompensation
80xvuf9p,7b03gb68,1.0,"Characteristics and Risk Factors of Hospitalized and Nonhospitalized COVID-19 Patients, Atlanta, Georgia, USA, March–April 2020","Characteristics and Risk Factors of Hospitalized and Nonhospitalized COVID-19 Patients, Atlanta, Georgia, USA, March-April 2020"
gnnovtm6,vc225uah,1.0,Competitive Immunoassay of SARS-CoV-2 Using Pig Sera-Derived Anti-SARS-CoV-2 Antibodies,Competitive Immunoassay of SARS-CoV-2 Using Pig Sera-Derived Anti-SARS-CoV-2 Antibodies
c3ccyq8b,vem4hw8m,1.0,Clinical & Experimental Immunology: Highlights of 2020,Clinical & Experimental Immunology: Highlights of 2021
izl18177,ur5sgo6f,1.0,Workplace Interventions in Response to COVID-19: an Occupational Health Psychology Perspective,Workplace Interventions in Response to COVID-19: an Occupational Health Psychology Perspective
y4z6bbr2,rfpbbzpp,1.0,"COVID‐19: Social distancing, ACE 2 receptors, protease inhibitors and beyond?","COVID-19: Social distancing, ACE 2 receptors, protease inhibitors and beyond?"
ti48bql6,cut1d63v,1.0,Artificial Intelligence–Enabled POCUS in the COVID-19 ICU: A New Spin on Cardiac Ultrasound,Artificial Intelligence–Enabled POCUS in the COVID-19 ICU: A New Spin on Cardiac Ultrasound
g0qhophe,hvx2ija9,1.0,Risk of misdiagnosis and delayed diagnosis with COVID-19: A Syndemic Approach,Risk of misdiagnosis and delayed diagnosis with COVID-19: A Syndemic Approach
vl03xn9j,kin9a2u2,1.0,A Mobile App for Self-management of Urgency and Mixed Urinary Incontinence in Women: Randomized Controlled Trial,A Mobile App for Self-management of Urgency and Mixed Urinary Incontinence in Women: Randomized Controlled Trial
8mlekb2j,hxipuwzl,1.0,Outcomes of COVID-19 With the Mayo Clinic Model of Care and Research,Outcomes of COVID-19 With the Mayo Clinic Model of Care and Research
a7a46xup,lhm94kye,1.0,Lupus Anticoagulant and Abnormal Coagulation Tests in Patients with Covid-19,Lupus Anticoagulant and Abnormal Coagulation Tests in Patients with Covid-19
3j6jlwit,0728058t,1.0,"Influence of Lifestyle Parameters – Dietary Habit, Chronic Stress and Environmental Factors, Jobs – on the Human Health in Relation to the COVID-19 Pandemic","Influence of Lifestyle Parameters - Dietary Habit, Chronic Stress and Environmental Factors, Jobs - on the Human Health in Relation to the COVID-19 Pandemic"
3jj9710g,444ic3t3,1.0,"How prepared is Mozambique to treat COVID-19 patients? A new approach for estimating oxygen service availability, oxygen treatment capacity, and population access to oxygen-ready treatment facilities","How prepared is Mozambique to treat COVID-19 patients? A new approach for estimating oxygen service availability, oxygen treatment capacity, and population access to oxygen-ready treatment facilities"
klseuylw,0cvc6q7q,1.0,Gut microbiota and Covid-19- possible link and implications,Gut microbiota and Covid-19- possible link and implications
jjki8c0u,fuiohycv,1.0,When Third Time's a Charm: Successful Outcome after Third Orthotopic Heart Transplantation,When Third Time's a Charm: Successful Outcome after Third Orthotopic Heart Transplantation
d8o97tto,xprtuvs6,1.0,Risk Factors for Severe COVID-19 and Hospital Admission in Patients With Inborn Errors of Immunity - Results From a Multicenter Nationwide Study,Risk Factors for Severe COVID-19 and Hospital Admission in Patients With Inborn Errors of Immunity - Results From a Multicenter Nationwide Study
t46wkemh,aw0pgffc,1.0,Impaired Humoral Response in Renal Transplant Recipients to SARS-CoV-2 Vaccination with BNT162b2 (Pfizer-BioNTech),Impaired Humoral Response in Renal Transplant Recipients to SARS-CoV-2 Vaccination with BNT162b2 (Pfizer-BioNTech)
4rnyln0w,1oj3fx08,1.0,"Two Imported Cases of New Variant COVID-19 First Emerging from Brazil — Guangdong Province, China, April 30, 2021","Two Imported Cases of New Variant COVID-19 First Emerging from Brazil — Guangdong Province, China, April 30, 2021"
goa27hbh,qhztfxpx,1.0,Remdesivir: Sinus bradycardia: case report,Remdesivir: Sinus bradycardia: case report
