cord_uid_a,cord_uid_b,similarity,title_a,title_b
2p1al7kj,57lw2u00,1.0,Volume 22 Subject Index,Subject index for volume 128
149eks2f,7vfqqtrt,1.0,An Unforeseen Hazard of Masks Being in Vogue,An Unforeseen Hazard of Masks Being in Vogue
hpe3go37,y8hazdrc,1.0,Thrombotic complications of patients admitted to intensive care with COVID-19 at a teaching hospital in the United Kingdom,Thrombotic complications of patients admitted to intensive care with COVID-19 at a teaching hospital in the United Kingdom
qzizhsgp,10g42gne,1.0,"COVID-19, Arrhythmic Risk and Inflammation: Mind the Gap!","COVID-19, Arrhythmic Risk and Inflammation: Mind the Gap!"
d53rwxjd,mw0tq4bb,1.0,Identification of critical airports for controlling global infectious disease outbreaks: Stress-tests focusing in Europe,Identification of critical airports for controlling global infectious disease outbreaks: Stress-tests focusing in Europe
u9vgwb8n,g41c0fv8,1.0,Inzidenzzunahme des Typ-1-Diabetes bei Kindern und Jugendlichen in der Pandemie,Inzidenzzunahme des Typ-1-Diabetes bei Kindern und Jugendlichen in der Pandemie
c4iew2pt,373pist8,1.0,Asymptomatic SARS-CoV-2 infection- Incidental findings on FDG PET/CT,Asymptomatic SARS-CoV-2 infection- Incidental findings on FDG PET/CT
2p1al7kj,y29ji0og,1.0,Volume 22 Subject Index,Subject index for volume 165
gtjx5zaw,3xk2zi4r,1.0,An “Infodemic”: Leveraging High-Volume Twitter Data to Understand Early Public Sentiment for the COVID-19 Outbreak,An “Infodemic”: Leveraging High-Volume Twitter Data to Understand Early Public Sentiment for the COVID-19 Outbreak
an1fgtw1,sh1g9tv3,1.0,Non-serious case reports,Non-serious case reports
c69czwpc,tp28mm0d,1.0,Targeting Antigens for Universal Influenza Vaccine Development,Targeting Antigens for Universal Influenza Vaccine Development
pckz2cx6,u407vyhr,1.0,How to Have Sex in an Epidemic Redux: Reinforcing HIV Prevention in the COVID-19 Pandemic,How to Have Sex in an Epidemic Redux: Reinforcing HIV Prevention in the COVID-19 Pandemic
an1fgtw1,spjnb1o1,1.0,Non-serious case reports,Non-serious case reports
gxu2tti9,8plairk2,1.0,Intranasal Coronavirus SARS-CoV-2 Immunization with Lipid Adjuvants Provides Systemic and Mucosal Immune Response against SARS-CoV-2 S1 Spike and Nucleocapsid Protein,Intranasal Coronavirus SARS-CoV-2 Immunization with Lipid Adjuvants Provides Systemic and Mucosal Immune Response against SARS-CoV-2 S1 Spike and Nucleocapsid Protein
qb9scc8t,0b2ezv02,1.0,Social Media Spread During Covid-19: The Pros and Cons of Likes and Shares.,Social Media Spread During Covid-19: The Pros and Cons of Likes and Shares
49atdkkh,b0mprmca,1.0,Prevalence and characteristics of Brazilians aged 50 and over that received a doctor's diagnosis of COVID-19: the ELSI-COVID-19 initiative.,Prevalence and characteristics of Brazilians aged 50 and over that received a doctor's diagnosis of COVID-19: the ELSI-COVID-19 initiative
9u7l3mor,els66rb2,1.0,Evaluation of the effect of N-acetylcysteine on the prevention and amelioration of paclitaxel-induced peripheral neuropathy in breast cancer patients: a randomized controlled study,Evaluation of the effect of N-acetylcysteine on the prevention and amelioration of paclitaxel-induced peripheral neuropathy in breast cancer patients: a randomized controlled study.
tgc7j67n,9unl4m1n,1.0,Clinicopathological Evaluation of the Potential Anatomic Pathways of Systemic Metastasis from Primary Breast Cancer Suggests an Orderly Spread Through the Regional Lymph Nodes,Clinicopathological Evaluation of the Potential Anatomic Pathways of Systemic Metastasis from Primary Breast Cancer Suggests an Orderly Spread Through the Regional Lymph Nodes
u3m2iebk,jm63kz3t,1.0,"About possible medications to treat SARS-CoV-2 infection, which causes COVID-19: is there any hope?","About possible medications to treat SARS-CoV-2 infection, which causes COVID-19: is there any hope?"
fj1g5iyi,llvqt7jd,1.0,New nucleotide sequence data on the EMBL File Server,New nucleotide sequence data on the EMBL File Server
sqy08rag,nwf52gup,1.0,Capturing the wisdom of the crowd: health professions’ educators meet at a virtual world café,Capturing the wisdom of the crowd: health professions' educators meet at a virtual world café
ob7tv8xt,pe5wkdhg,1.0,Severe Acute Respiratory Syndrome Coronavirus 2 Infection and Parkinsonism: Is There Evidence for Concern?,Severe Acute Respiratory Syndrome Coronavirus 2 Infection and Parkinsonism: Is There Evidence for Concern?
763hwhsk,imvxrroc,1.0,Invasive mechanical ventilation in a former preterm infant with COVID-19,Invasive mechanical ventilation in a former preterm infant with COVID‐19
hz2u5gfn,5oahe43k,1.0,Infantile Immune Thrombocytopenic Purpura Secondary to Perinatal Transfer of SARS-CoV-2 Antibody,Infantile Immune Thrombocytopenic Purpura Secondary to Perinatal Transfer of SARS-CoV-2 Antibody
lf7ow8f2,mvcqsra5,1.0,Integrative imaging reveals SARS-CoV-2 induced reshaping of subcellular morphologies,Integrative Imaging Reveals SARS-CoV-2-Induced Reshaping of Subcellular Morphologies
0ajtqrc6,nmev60v3,1.0,eNose breathprints as composite biomarker for real-time phenotyping of complex respiratory diseases,eNose breathprints as composite biomarker for real-time phenotyping of complex respiratory diseases.
gxgxwure,4tsir0ec,1.0,Navigating the wildfire-pandemic interface: Public perceptions of COVID-19 and the 2020 wildfire season in Arizona.,Navigating the wildfire–pandemic interface: public perceptions of COVID-19 and the 2020 wildfire season in arizona
fj1g5iyi,2xd49f66,1.0,New nucleotide sequence data on the EMBL File Server,New nucleotide sequence data on the EMBL File Server
g0t3d37k,rrmoo8og,1.0,COVID-19 Symptom Monitoring and Social Distancing in a University Population,COVID-19 Symptom Monitoring and Social Distancing in a University Population
oc73qv10,ut7dhe0q,1.0,"[Possibility of mother-to-child vertical transmission of coronavirus infection from the perspectives of severe acute respiratory syndrome, Middle East respiratory syndrome, and coronavirus disease 2019]","Possibility of mother-to-child vertical transmission of coronavirus infection from the perspectives of severe acute respiratory syndrome, Middle East respiratory syndrome, and coronavirus disease 2019"
xem3alih,f3wvrec8,1.0,A Review of the Dermatological Manifestations of Coronavirus Disease 2019 (COVID-19),A Review of the Dermatological Manifestations of Coronavirus Disease 2019 (COVID-19)
920vdsu1,szeg90e4,1.0,Women Garment Workers Face Huge Inequities in Global Supply Chain Factories Made Worse by COVID-19.,Women Garment Workers Face Huge Inequities in Global Supply Chain Factories Made Worse by COVID-19
qhuj9v1m,ju9t8k2r,1.0,Initial development of”Infection defender”: A children’s educational game for pandemic prevention measurements,"Initial Development of ""Infection Defender"": A Children's Educational Game for Pandemic Prevention Measurements"
8wm95vy1,8doaz9aw,1.0,"REVISITING HEALTH INFORMATION TECHNOLOGY ETHICAL, LEGAL, and SOCIAL ISSUES and EVALUATION: TELEHEALTH/TELEMEDICINE and COVID-19","REVISITING HEALTH INFORMATION TECHNOLOGY ETHICAL, LEGAL, and SOCIAL ISSUES and EVALUATION: TELEHEALTH/TELEMEDICINE and COVID-19"
33zfio0u,a8ku5rke,1.0,Syndromal tropical dermatology,Syndromal Tropical Dermatology
4osurq13,x326qqvt,1.0,Coronavirus pandemic threatens launch of world's most-expensive telescope,Coronavirus pandemic threatens launch of world's most-expensive telescope.
pwmi765q,9k5q43ov,1.0,Incidence of venous thromboembolism in hospitalized patients with COVID‐19,Incidence of Venous Thromboembolism in Hospitalized Patients with COVID-19
cu42z0gv,36paw7if,1.0,EFL Lecturers' Metadiscourse in Chinese University MOOCs Across Course Types,EFL Lecturers’ Metadiscourse in Chinese University MOOCs Across Course Types
5dqwx6lp,4kowdf5f,1.0,Development of minimal basic data set to report COVID-19,Development of minimal basic data set to report COVID-19
vghzzst2,4wbdz89w,1.0,Functional traits provide new insight into recovery and succession at deep-sea hydrothermal vents.,Functional traits provide new insight into recovery and succession at deep-sea hydrothermal vents
dqsnfzvg,jkmvg8ss,1.0,The efficacy of acupuncture for the treatment and the fertility improvement in child-bearing period female with Hashimoto Disease: A randomized controlled study,The efficacy of acupuncture for the treatment and the fertility improvement in child-bearing period female with Hashimoto Disease: A randomized controlled study.
h4uk80cq,umz0q2cx,1.0,"Sialoglycan recognition is a common connection linking acidosis, zinc, and HMGB1 in sepsis","Sialoglycan recognition is a common connection linking acidosis, zinc, and HMGB1 in sepsis"
91kurpvc,yixlsymd,1.0,COVID-19 is spatial: Ensuring that mobile Big Data is used for social good,COVID-19 is spatial: Ensuring that mobile Big Data is used for social good
yie52sdy,mg65odzz,1.0,Does the COVID-19 Pandemic Impact Reproductive Health?,Does the COVID-19 Pandemic Impact Reproductive Health?
71b8pmg3,mo7k30s3,1.0,The Pandemic of Coronavirus Disease 2019 (COVID-19),Coronavirus disease (COVID-19) pandemic
g9n2mfni,6eqnr52t,1.0,Krisenstrategien der Kliniken während der Pandemie,Bedarfe der Langzeitpflege in der COVID-19-Pandemie
9qkwcm9d,styf6ls0,1.0,Autopsies of COVID-19 deceased? Absolutely!,Autopsies of COVID-19 deceased? Absolutely!
w5kx11uq,6bf8ksxs,1.0,Age-related gene expression alterations by SARS-CoV-2 infection contribute to poor prognosis in elderly,Age-related gene expression alterations by SARS-CoV-2 infection contribute to poor prognosis in elderly
fr0x19wo,01zx0lgy,1.0,Dermatology staff participate in fight against Covid-19 in China,Dermatology staff participate in fight against Covid-19 in China.
hei40vv3,3oakwk1z,1.0,Elite athletes with COVID-19 – predictors of the course of disease,Elite athletes with COVID-19; predictors of the course of disease
u008v9nd,z2aok6cx,1.0,The Future of Telehealth in School-Based Health Centers: Lessons from COVID-19.,The Future of Telehealth in School-Based Health Centers: Lessons from COVID-19
8bh33epp,trn5uupn,1.0,Antimalarials (chloroquine and hydroxychloroquine) in the COVID-19 pandemic,Antimalarials (chloroquine and hydroxychloroquine) in the COVID-19 pandemic
vjsjbj0h,qcpftb09,1.0,Risk Attitudes and Human Mobility during the COVID-19 Pandemic,Risk Attitudes and Human Mobility during the COVID-19 Pandemic
t779ue86,e902hq0i,1.0,COVID-CT-MD: COVID-19 Computed Tomography (CT) Scan Dataset Applicable in Machine Learning and Deep Learning,COVID-CT-MD: COVID-19 Computed Tomography (CT) Scan Dataset Applicable in Machine Learning and Deep Learning
5px4j4d9,bicqrvey,1.0,"Open defecation and squat toilets, an overlooked risk of fecal transmission of COVID-19 and other pathogens in developing communities","Open defecation and squat toilets, an overlooked risk of fecal transmission of COVID-19 and other pathogens in developing communities"
4q5g8p20,6vvafcf4,1.0,The Persistence of Vaccine Hesitancy: COVID-19 Vaccination Intention in New Zealand,The Persistence of Vaccine Hesitancy: COVID-19 Vaccination Intention in New Zealand.
ubg8p1p5,w7g6wf4a,1.0,The impact of COVID-19 on medical student education – navigating uncharted territory,The Impact of Covid-19 on Medical Student Education - Navigating Uncharted Territory.
vjlhnqgo,ry4rm94y,1.0,"Forced Social Isolation and Mental Health: A Study on 1,006 Italians Under COVID-19 Lockdown","Forced Social Isolation and Mental Health: A Study on 1,006 Italians Under COVID-19 Lockdown"
6p4kkgp4,c50opkq6,1.0,Human Vaccines & Immunotherapeutics: news.,Human Vaccines & Immunotherapeutics: News.
dnus03e2,isfr52lg,1.0,Assessment of water and sanitation systems at Palestinian healthcare facilities: pre- and post-COVID-19,Assessment of water and sanitation systems at Palestinian healthcare facilities: pre- and post-COVID-19
p8fmk21l,782onehd,1.0,Design of an epitope-based peptide vaccine against the SARS-CoV-2: a vaccine-informatics approach,Design of an epitope-based peptide vaccine against the SARS-CoV-2: a vaccine-informatics approach
yvb5joe1,cum10t3v,1.0,The effects of thermal and mechanical material properties on tumorous tissue during hyperthermia treatment,The effects of thermal and mechanical material properties on tumorous tissue during hyperthermia treatment.
10rqoxuz,lbgu94jn,1.0,Visual Field Artifacts in Glaucoma With Face Mask Use During the COVID-19 Pandemic,Visual Field Artifacts in Glaucoma With Face Mask Use During the COVID-19 Pandemic.
dd1zxsgm,g1wow141,1.0,Maternal vaccines—safety in pregnancy,Maternal vaccines-safety in pregnancy
91qx5qge,raa6tjny,1.0,“Seconds save lives—clean your hands”: the 5 May 2021 World Health Organization SAVE LIVES: Clean Your Hands campaign,“Seconds save lives – clean your hands”: the 5 May 2021 World Health Organization SAVE LIVES: Clean Your Hands campaign
10anef4u,39qf2jf8,1.0,"The Role of Transparency, Trust, and Social Influence on Uncertainty Reduction in Times of Pandemics: Empirical Study on the Adoption of COVID-19 Tracing Apps","The Role of Transparency, Trust, and Social Influence on Uncertainty Reduction in Times of Pandemics: Empirical Study on the Adoption of COVID-19 Tracing Apps"
y64xqmb6,x5ozr28f,1.0,COVID 19 y uso de Redes Sociales Virtuales en Educación Médica,COVID 19 y uso de Redes Sociales Virtuales en Educación Médica
48h2b6fb,icnkx1rx,1.0,Efficiency and cell viability implications using tip type electroporation in zebrafish sperm cells,Efficiency and cell viability implications using tip type electroporation in zebrafish sperm cells
8ovkgyyd,ne2ktuzl,1.0,"Epidemiology of coronavirus disease 2019 in Yamagata Prefecture, Japan, January-May 2020: The importance of retrospective contact tracing","Epidemiology of coronavirus disease 2019 in Yamagata Prefecture, Japan, January-May 2020: The importance of retrospective contact tracing."
h0j47ti8,vhti9ztu,1.0,Mortality due to covid1-19 x protein supply. Is there a relationship?,Mortality due to covid1-19 x protein supply. Is there a relationship?
6p4kkgp4,9rg6q86f,1.0,Human Vaccines & Immunotherapeutics: news.,Human Vaccines & Immunotherapeutics: news.
59dgt2yo,meo6vddy,1.0,Renin‐Angiotensin II‐Aldosterone Axis in SARS‐CoV‐2 Associated Xerostomia,Renin-angiotensin II-aldosterone axis in SARS-CoV-2-associated xerostomia
qnvyoqxg,uv8pive7,1.0,Spine deformity care: a team effort,Spine deformity care: a team effort.
xx8vhi0b,c4xlsq34,1.0,Coronavirus diseases 2019 and kidney injury: a brief review based on current evidence,Coronavirus diseases 2019 and kidney injury: a brief review based on current evidence
zjwjmroc,6s51t9rf,1.0,Nursing’s pivotal role in global climate action,Nursing’s pivotal role in global climate action
qpe5u43q,4j2ndqm4,1.0,National Sample Vital Registration System: A sustainable platform for COVID-19 and other infectious diseases surveillance in low and middle-income countries,National Sample Vital Registration System: A sustainable platform for COVID-19 and other infectious diseases surveillance in low and middle-income countries
7skba21q,ss0gwq3q,1.0,Willingness to Pay for a Hypothetical COVID-19 Vaccine in the United States: A Contingent Valuation Approach,Willingness to Pay for a Hypothetical COVID-19 Vaccine in the United States: A Contingent Valuation Approach
k7wr1lo4,45p80wng,1.0,Six-month antibody response to SARS-CoV-2 in healthcare workers assessed by virus neutralisation and commercial assays,Six-month antibody response to SARS-CoV-2 in healthcare workers assessed by virus neutralisation and commercial assays
mhj92wpj,rxzee0i2,1.0,Redirect military budgets to tackle climate change and pandemics,Redirect military budgets to tackle climate change and pandemics.
etbf76sk,k8r40yuw,1.0,Obesity as a risk factor for unfavourable outcomes in critically ill patients affected by Covid 19,Obesity as a risk factor for unfavourable outcomes in critically ill patients affected by Covid 19
bwoot89o,3o75m5oq,1.0,"Mortality burden from seasonal influenza in Chongqing, China, 2012-2018","Mortality burden from seasonal influenza in Chongqing, China, 2012-2018."
hnr91o6v,xvdaavn2,1.0,"COVID-19, Home Health, And More.","COVID-19, Home Health, And More"
3ladtozt,qh13rnqs,1.0,Immature platelets as a biomarker for disease severity and mortality in COVID‐19 patients,Immature platelets as a biomarker for disease severity and mortality in COVID-19 patients
pf600taw,sraggzlf,1.0,Does thinking about coronavirus impact insight and analytical reasoning?,Does Thinking About Coronavirus Impact Insight and Analytical Reasoning?
xqv33vvh,wl8t7qrv,1.0,COVID-19 anxiety scale (CAS): Development and psychometric properties,COVID-19 anxiety scale (CAS): Development and psychometric properties
q43jwtlt,o6hwbylo,1.0,Cross-reactive antibody immunity against SARS-CoV-2 in children and adults,Cross-reactive antibody immunity against SARS-CoV-2 in children and adults
27mfi20z,tybntpzp,1.0,Antibody response to SARS-CoV-2 vaccination is extremely vivacious in subjects with previous SARS-CoV-2 infection,Antibody response to SARS-CoV-2 vaccination is extremely vivacious in subjects with previous SARS-CoV-2 infection
ca7bhx9i,5uw9exkz,1.0,Anticholinergic Burden Measures Predict Older People's Physical Function and Quality of Life: A Systematic Review,Anticholinergic Burden Measures Predict Older People's Physical Function and Quality of Life: A Systematic Review.
ucwuptgg,c9zzwjj8,1.0,Human Mobility Restrictions and the Spread of the Novel Coronavirus (2019-nCoV) in China,Human Mobility Restrictions and the Spread of the Novel Coronavirus (2019-nCoV) in China
cnqxsno8,7u2hksxm,1.0,Longitudinal dynamics of the neutralizing antibody response to SARS-CoV-2 infection,Longitudinal dynamics of the neutralizing antibody response to SARS-CoV-2 infection
h2rguzln,ji18c5dj,1.0,Suggesting Ritonavir against COVID-19/SARS-CoV-2,Suggesting Ritonavir against COVID-19/SARS-CoV-2
yl5mwvwu,7odu71lc,1.0,In silico Investigation of Saponins and Tannins as Potential Inhibitors of SARS-CoV-2 main Protease (Mpro),In silico investigation of saponins and tannins as potential inhibitors of SARS-CoV-2 main protease (Mpro)
cwdlv2ei,q29t4tdx,1.0,Ramadan intermittent fasting and immunity: An important topic in the era of COVID-19,Ramadan intermittent fasting and immunity: An important topic in the era of COVID-19
tjlajzya,l7mg5a0z,1.0,Validation of self-collected buccal swab and saliva as a diagnostic tool for COVID-19,Validation of self-collected buccal swab and saliva as a diagnostic tool for COVID-19
6p4kkgp4,ppvlqd24,1.0,Human Vaccines & Immunotherapeutics: news.,Human Vaccines & Immunotherapeutics: News.
4p1u8wlt,3xcmjq1z,1.0,Novel Case-Based Reasoning System for Public Health Emergencies,Novel case-based reasoning system for public health emergencies
fth2txgd,q37ablnr,1.0,A review of long-term corneal preservation techniques: Relevance and renewed interests in the COVID-19 era,A review of long-term corneal preservation techniques: Relevance and renewed interests in the COVID-19 era
yvv5vds1,kfkvv93g,1.0,"The Impact of COVID-19 on the Adaptive Functioning, Behavioral Problems, and Repetitive Behaviors of Italian Children with Autism Spectrum Disorder: An Observational Study","The Impact of COVID-19 on the Adaptive Functioning, Behavioral Problems, and Repetitive Behaviors of Italian Children with Autism Spectrum Disorder: An Observational Study"
zkti710r,v1stf6xj,1.0,COVID and crime: An early empirical look,COVID and Crime: An Early Empirical Look
x15clu0m,mymmpqnd,1.0,Pandora's box.,Pandora's Box
4nu6m55n,g74yrl5p,1.0,Lab-on-a-foil devices with integrated retro-reflective structures for multiplexed DNA testing,Lab-on-a-foil devices with integrated retro-reflective structures for multiplexed DNA testing
6p4kkgp4,yhpz4jqz,1.0,Human Vaccines & Immunotherapeutics: news.,Human Vaccines & Immunotherapeutics: News.
nu5998hs,c5rw9o5v,1.0,Smartphones and Test Paper-Assisted Ratiometric Fluorescent Sensors for Semi-Quantitative and Visual Assay of Tetracycline Based on the Target-Induced Synergistic Effect of Antenna Effect and Inner Filter Effect.,Smartphones and Test Paper-Assisted Ratiometric Fluorescent Sensors for Semi-Quantitative and Visual Assay of Tetracycline Based on the Target-Induced Synergistic Effect of Antenna Effect and Inner Filter Effect
ltsokdof,aa4s7b21,1.0,High resolution metagenomic characterization of complex infectomes in paediatric acute respiratory infection,High resolution metagenomic characterization of complex infectomes in paediatric acute respiratory infection
eim29v3x,r0tx6l5z,1.0,Using Smartwatch Data to Detect COVID-19 Cases Early.,Using Smartwatch Data to Detect COVID-19 Cases Early
3wcxzyi6,igrnkgqa,1.0,SARS-CoV-2 pandemic-induced PPE and single-use plastic waste generation scenario,SARS-CoV-2 pandemic-induced PPE and single-use plastic waste generation scenario.
ol0z2sy1,2j3y16sn,1.0,The Impact of COVID-19 on China’s Capital Market and Major Industry Sectors,The Impact of COVID-19 on China’s Capital Market and Major Industry Sectors
439a88qz,dmkd9pzo,1.0,What a Dime Can Buy You.,What a Dime Can Buy You
vru1i8om,1kiw2iu2,1.0,Dispersal dynamics of SARS-CoV-2 lineages during the first epidemic wave in New York City,Dispersal dynamics of SARS-CoV-2 lineages during the first epidemic wave in New York City
vlen9lm8,cc7q0ogb,1.0,Serum levels of SARS-CoV-2 nucleocapsid antigen associate with inflammatory status and disease severity in COVID-19 patients,Serum levels of SARS-CoV-2 nucleocapsid antigen associate with inflammatory status and disease severity in COVID-19 patients
ief0btkj,kk42q8za,1.0,Vaccinating people who have had covid-19: why doesn't natural immunity count in the US?,Vaccinating people who have had covid-19: why doesn't natural immunity count in the US?
1cya2rqw,15vuqyu1,1.0,Multisystem inflammatory syndrome in children with COVID-19,COVID-19 and multisystem inflammatory syndrome in children
jrd0eez6,359c7i6t,1.0,ANNMDD: Strength of Artificial Neural Network Types for Medical Diagnosis Domain,Annmdd: Strength Of Artificial Neural Network Types For Medical Diagnosis Domain
qqzyyrrj,7tlqmjwq,1.0,Drug repurposing for SARS-CoV-2 main protease: Molecular docking and molecular dynamics investigations,Drug repurposing for SARS-CoV-2 main protease: Molecular docking and molecular dynamics investigations
pd8s6mbo,9ypl87ya,1.0,Simulating COVID-19 in a university environment,Simulating COVID-19 in a University Environment
2jqsbccm,8gy620mn,1.0,JHEP at a glance (September 2020),JHEP at a glance (September 2021)
yvwq6d2e,4nqxfl0w,1.0,"Estimation of COVID-19 dynamics ""on a back-of-envelope"": Does the simplest SIR model provide quantitative parameters and predictions?",Estimation of COVID-19 dynamics “on a back-of-envelope”: Does the simplest SIR model provide quantitative parameters and predictions?
s8xk6c43,i6b0dolj,1.0,Analysing Cyberbullying Using Natural Language Processing by Understanding Jargon in Social Media,Analysing Cyberbullying using Natural Language Processing by Understanding Jargon in Social Media
0mdicy2b,8lv5ax5b,1.0,Preserve Global South's research capacity,Preserve Global South's research capacity.
glod4msl,jrmrh0ml,1.0,THE HUMAN RIGHT TO QUALITY MEDICAL CARE: CHANGING THE PARADIGM OF INTERNATIONAL COOPERATION BETWEEN STATES AND INTERACTION OF PUBLIC AUTHORITIES AND LOCAL SELF-GOVERNMENT IN FOREIGN COUNTRIES.,The Human Right to Quality Medical Care: Changing the Paradigm of International Cooperation between States and Interaction of Public Authorities and Local Self-Government in Foreign Countries
ozf4ozik,ltc2pyp0,1.0,Current Testing Strategies for SARS-CoV-2 in the United States,Current Testing Strategies for SARS-CoV-2 in the United States
5gvel8hz,7ls8enhd,1.0,Librarian Contributions to a Regional Response in the COVID-19 Pandemic in Western North Carolina.,Librarian Contributions to a Regional Response in the COVID-19 Pandemic in Western North Carolina
uhta2im5,ft76r35y,1.0,"A Bayesian approach to improving spatial estimates of prevalence of COVID-19 after accounting for misclassification bias in surveillance data in Philadelphia, PA","A Bayesian approach to improving spatial estimates of prevalence of COVID-19 after accounting for misclassification bias in surveillance data in Philadelphia, PA"
10ztb9w0,qym4cvae,1.0,Impact of the SARS-CoV-2 Pandemic on Emergency Department Presentations in an Integrated Health System,4 Impact of the SARS-CoV-2 Pandemic on Emergency Department Presentations in an Integrated Health System
nxlm7va0,t5xj2en4,1.0,Exponential Damping: The Key to Successful Containment of COVID-19,Exponential Damping: The Key to Successful Containment of COVID-19
hvz3hhy1,2rtnvbh0,1.0,Decrease in cardiac catheterization and MI during COVID pandemic,Decrease in cardiac catheterization and MI during COVID pandemic.
217va5ie,aw8d3tk1,1.0,Bird Fancier's Lung diagnosis in times of COVID-19,Bird Fancier's Lung Diagnosis in Times of COVID-19
6p4kkgp4,3spufawe,1.0,Human Vaccines & Immunotherapeutics: news.,Human Vaccines & Immunotherapeutics: news.
6p4kkgp4,c0kbsz1o,1.0,Human Vaccines & Immunotherapeutics: news.,Human Vaccines & Immunotherapeutics: news.
xx4x98gn,l4pvg6rq,1.0,Moon landing in the operating room: neurosurgery in the covid-19 era.,Moon landing in the operating room: neurosurgery in the covid-19 era
gszuq42w,8swc8um4,1.0,"Mental Health, Wellbeing and Preventive Behaviors in 10 Western Pacific Countries during COVID-19","Mental Health, Wellbeing and Preventive Behaviors in 10 Western Pacific Countries during COVID-19"
yxas9x7b,1krsol8a,1.0,Point‐of‐care testing for influenza in a university emergency department: A prospective study,Point-of-care testing for influenza in a university emergency department: A prospective study
r141na6j,upw6fulv,1.0,"Eco-epidemiological assessment of the COVID-19 epidemic in China, January-February 2020","Eco-epidemiological assessment of the COVID-19 epidemic in China, January-February 2020"
ae1iv59v,4w4h51lg,1.0,SARS-CoV-2 Positivity Rates Among Children of Racial and Ethnic Minority Groups in Mississippi,SARS-CoV-2 Positivity Rates among Children of Racial and Ethnic Minority Groups in Mississippi.
h7cmd2qi,itv1rymr,1.0,Why some animals have the power of regeneration.,Why some animals have the power of regeneration
xhl6rq3v,lphvghxu,1.0,Multidisciplinary management of ventilator weaning and tracheostomies for COVID-19 patients at a major NYC public hospital: A blueprint for other institutions,Multidisciplinary management of ventilator weaning and tracheostomies for COVID‐19 patients at a major NYC public hospital: A blueprint for other institutions
1y3nm3eg,xm6qvhn1,1.0,Fighting pandemics with digital epidemiology,Fighting pandemics with digital epidemiology
u04k1cfe,3xc68n7q,1.0,Novel role of plastic wrap in COVID-19.,Novel role of plastic wrap in COVID-19
puellc1e,3zbdw5u4,1.0,Informe diário de evidências COVID-19: busca realizada em 15 de maio de 2020,Informe diário de evidências COVID-19: busca realizada em 19 de maio de 2020
t62b5l0g,9mlkm240,1.0,Usage of peptidases by SARS-CoV-2 and several human coronaviruses as receptors: A mysterious story.,Usage of peptidases by SARS-CoV-2 and several human coronaviruses as receptors: A mysterious story
bdml3itx,6qzbz3oo,1.0,Modeling the effects of prosocial awareness on COVID-19 dynamics: Case studies on Colombia and India,Modeling the effects of prosocial awareness on COVID-19 dynamics: Case studies on Colombia and India
godtw4a1,lhfa9fl5,1.0,Neurological Involvement in COVID-19 and Potential Mechanisms: A Review,Neurological Involvement in COVID-19 and Potential Mechanisms: A Review
8o0uuu33,zv3aj2vd,1.0,Promoting Collaborative Learning through VR Technologies in the Era of COVID-19,Promoting collaborative learning through vr technologies in the era of COVID-19
s8pmmrp3,3skhpnz1,1.0,Protocolo de manejo clínico do Coronavírus (covid-19) na atenção primária à saúde: versão 6,Protocolo de manejo clínico do Coronavírus (Covid-19) na atenção primária à saúde: versão 9
3lxyianh,xrafhdm2,1.0,Effectiveness of COVID-19 Vaccines: Eight Months Post Single Dose Vaccination,Effectiveness of COVID-19 Vaccines: Eight Months Post Single Dose Vaccination
yhqs6ou7,dc5j0cxg,1.0,Limitations and challenges on the diagnosis of COVID-19 using radiology images and deep learning,Limitations and challenges on the diagnosis of COVID-19 using radiology images and deep learning
hctbvs94,qacn410d,1.0,Autoantibodies Stabilize Neutrophil Extracellular Traps in COVID-19,Autoantibodies stabilize neutrophil extracellular traps in COVID-19
nyv8qn5l,br4gvf4g,1.0,Safety Management and Wellbeing during COVID-19: A Pilot Study in the Manufactory Sector,Safety Management and Wellbeing during COVID-19: A Pilot Study in the Manufactory Sector
en60d1la,dlpoqoly,1.0,Social prescribing: a 'natural' community-based solution.,Social prescribing: a 'natural' community-based solution
hctbvs94,8srzlxk8,1.0,Autoantibodies Stabilize Neutrophil Extracellular Traps in COVID-19,Autoantibodies stabilize neutrophil extracellular traps in COVID-19
yliy2j51,c1l86gb1,1.0,Challenges in the virtual assessment of COVID-19 infections in the community.,Challenges in the virtual assessment of COVID-19 infections in the community.
6v1towyk,bz40ao95,1.0,Metastatic Mediastinal Germ-Cell Tumor and Concurrent COVID-19: When Chemotherapy Is Not Deferrable,Metastatic mediastinal germ-cell tumor and concurrent COVID-19: when chemotherapy is not deferrable.
4wqe4y6e,ifm4fcye,1.0,Pandemic puppies bought on a whim,Pandemic puppies bought on a whim
xxupxrlo,1tm7ua5m,1.0,American College of Rheumatology Guidance for COVID‐19 Vaccination in Patients With Rheumatic and Musculoskeletal Diseases: Version 4,American College of Rheumatology Guidance for COVID-19 Vaccination in Patients With Rheumatic and Musculoskeletal Diseases: Version 2
dlko488e,1ythzigc,1.0,"Opportunities, Challenges and Directions in Science and Technology for Tackling COVID-19","Opportunities, Challenges and Directions in Science and Technology for Tackling COVID-19"
jpdnii41,g3s4iavk,1.0,Does hydroxychloroquine prevent the transmission of COVID-19?,Does hydroxychloroquine prevent the transmission of covid-19?
