cord_uid_a,cord_uid_b,similarity,title_a,title_b
u1phxcoq,fdm59721,1.0,Otolaryngologic Manifestations in Pediatric Inflammatory Multisystem Syndrome Temporally Associated With COVID-19.,Otolaryngologic Manifestations in Pediatric Inflammatory Multisystem Syndrome Temporally Associated With COVID-19
lluiwmmw,0bwqt083,1.0,Characterization of localization and export signals of bovine torovirus nucleocapsid protein responsible for extensive nuclear and nucleolar accumulation and their importance for virus growth.,Characterization of Localization and Export Signals of Bovine Torovirus Nucleocapsid Protein Responsible for Extensive Nuclear and Nucleolar Accumulation and Their Importance for Virus Growth
xzm5kt34,qtex4jue,1.0,Intra-articular injections in people with haemophilia in the COVID-19 era,Intra‐articular injections in people with haemophilia in the COVID‐19 era
vj0ygec4,s76nxaux,1.0,"Demographic, clinical, and laboratory features of COVID-19 in children: The role of mean platelet volume in predicting hospitalization and severity","Demographic, clinical, and laboratory features of COVID‐19 in children: The role of mean platelet volume in predicting hospitalization and severity"
t9ngoqvz,gijcm37e,1.0,Synchronous degradation of phenol and aniline by Rhodococcus sp.strain PB-1entrapped in sodium alginate-bamboo charcoal-chitosan beads.,Synchronous degradation of phenol and aniline by Rhodococcus sp.strain PB-1entrapped in sodium alginate-bamboo charcoal-chitosan beads
pysul7qp,sdu5ytv4,1.0,Emergency dermatology: three-month experience from an Italian academic outpatient clinic during lockdown for COVID-19 pandemic,Emergency dermatology: Three‐month experience from an Italian academic outpatient clinic during lockdown for COVID‐19 pandemic
qns7d0vw,3b1wr63y,1.0,Beyond the four walls: The evolution of school psychological services during the COVID-19 outbreak,Beyond the four walls: The evolution of school psychological services during the COVID‐19 outbreak
p860p4ud,cf3w8ubz,1.0,"Letter to the editor in response to the article: ""Is diabetes mellitus associated with mortality and severity of COVID-19? A meta-analysis (Kumar et al.)""",Letter to the editor in response to the article: “Is diabetes mellitus associated with mortality and severity of COVID-19? A meta-analysis (Kumar et al.)”
c7shzxye,z3os2p3k,1.0,Procalcitonin Has Good Accuracy for Prognosis of Critical Condition and Mortality in COVID-19: A Diagnostic Test Accuracy Systematic Review and Meta-analysis,Procalcitonin Has Good Accuracy for Prognosis of Critical Condition and Mortality in COVID-19: A Diagnostic Test Accuracy Systematic Review and Meta-analysis.
ersqb8j3,4rjp16zg,1.0,Staffing Up For The Surge: Expanding The New York City Public Hospital Workforce During The COVID-19 Pandemic.,Staffing Up For The Surge: Expanding The New York City Public Hospital Workforce During The COVID-19 Pandemic
qw7mxdv0,343jn9p0,1.0,Personal and Environmental Contributors to Sedentary Behavior of Older Adults in Independent and Assisted Living Facilities,Personal and Environmental Contributors to Sedentary Behavior of Older Adults in Independent and Assisted Living Facilities.
77w9se5t,qxrlch8d,1.0,Extracorporeal multiorgan support including CO(2)-removal with the ADVanced Organ Support (ADVOS) system for COVID-19: A case report,Extracorporeal multiorgan support including CO2-removal with the ADVanced Organ Support (ADVOS) system for COVID-19: A case report
ru32jqq3,ze6qz8oy,1.0,Survey of Home-Use UV Disinfection Products,Survey of Home‐Use UV Disinfection Products
04q1oug5,5rb8of8g,1.0,"[Efforts of Lung Cancer Oncologists in the""With COVID-19""Era].","Efforts of Lung Cancer Oncologists in the""With COVID-19""Era"
l59d5hbc,auojn5e1,1.0,"Effect of albumin administration on outcomes in hypoalbuminemic patients hospitalized with community-acquired pneumonia (ALBUCAP): a prospective, randomized, phase III clinical controlled trial—a trial protocol","Effect of albumin administration on outcomes in hypoalbuminemic patients hospitalized with community-acquired pneumonia (ALBUCAP): a prospective, randomized, phase III clinical controlled trial-a trial protocol"
2ihirriy,o91ycey8,1.0,"COVID-19 Pandemic Is Here, Airplanes Crash, and the Profession Has an Educational Dilemma.","COVID-19 Pandemic Is Here, Airplanes Crash, and the Profession Has an Educational Dilemma"
t62b5l0g,9mlkm240,1.0,Usage of peptidases by SARS-CoV-2 and several human coronaviruses as receptors: A mysterious story.,Usage of peptidases by SARS-CoV-2 and several human coronaviruses as receptors: A mysterious story
yyfgpmvh,xuk9o670,1.0,Parsonage-turner syndrome associated with SARS-CoV2 (COVID-19) infection(),Parsonage-turner syndrome associated with SARS-CoV2 (COVID-19) infection
gpcvuwrz,v8im0qvo,1.0,"Preparation of porous polymers, based on the building blocks of cyclophosphazene and cage-like silsesquioxane and their use as basic catalysts for Knoevenagel reaction","Preparation of porous polymers, based on the building blocks of cyclophosphazene and cage-like silsesquioxane and their use as basic catalysts for Knoevenagel reaction."
27auapzs,822vhijh,1.0,"Letter to the Editor: ""Compassion and Dedication: Two Key Elements for the Neurosurgeon in the Post-COVID-19 Era"".","Letter to the Editor: ""Compassion and Dedication: Two Key Elements for the Neurosurgeon in the Post-COVID-19 Era"""
kgjr5w9m,xbqpw3bi,1.0,Lymphopenia and lung complications in patients with coronavirus disease‐2019 (COVID‐19): A retrospective study based on clinical data,Lymphopenia and lung complications in patients with coronavirus disease-2019 (COVID-19): A retrospective study based on clinical data
ue747mfv,u3xdba53,1.0,A Preliminary Study to Identify Data Needs for Improving Fit of Hand and Wrist Orthosis Using Verbal Protocol Analysis.,A preliminary study to identify data needs for improving fit of hand and wrist orthosis using verbal protocol analysis
qqsvftf8,0d8j7cuu,1.0,Popular Attitudes Toward the Distribution of Vaccines Against COVID-19: The Swiss Case,Popular Attitudes Toward the Distribution of Vaccines Against COVID‐19: The Swiss Case
xxupxrlo,ndib1ij6,1.0,American College of Rheumatology Guidance for COVID‐19 Vaccination in Patients With Rheumatic and Musculoskeletal Diseases: Version 4,American College of Rheumatology Guidance for COVID‐19 Vaccination in Patients With Rheumatic and Musculoskeletal Diseases: Version 3
zy19qf3c,qwy3xfth,1.0,Video calls for reducing social isolation and loneliness in older people: a rapid review.,Video calls for reducing social isolation and loneliness in older people: a rapid review
eh5bszch,gchiyoob,1.0,Elective Surgery Recovery Plan in Post-COVID-19 Era,Elective Surgery Recovery Plan in Post-COVID-19 Era.
85n4hxj8,huj1bbwy,1.0,Human neutralising antibodies elicited by SARS‐CoV‐2 non‐D614G variants offer cross‐protection against the SARS‐CoV‐2 D614G variant,Human neutralising antibodies elicited by SARS-CoV-2 non-D614G variants offer cross-protection against the SARS-CoV-2 D614G variant
uv0hdayy,fjnlr458,1.0,"Comment on ""Possible prophylactic or preventive role of topical povidone iodine during accidental ocular exposure to 2019-nCoV""",Comment on “Possible prophylactic or preventive role of topical povidone iodine during accidental ocular exposure to 2019-nCoV”
ll6ziq2t,zgv7lz6x,1.0,Determinants of worry using the SARS-CoV-19 worry (CoV-Wo) scale among United States residents,Determinants of worry using the SARS‐CoV‐19 worry (CoV‐Wo) scale among United States residents
zwn96pq6,ox0l1dg2,1.0,RNAi-mediated IARS2 knockdown inhibits proliferation and promotes apoptosis in human melanoma A375 cells,RNAi-mediated IARS2 knockdown inhibits proliferation and promotes apoptosis in human melanoma A375 cells.
k6b6qtty,4cmvcyx3,1.0,"Serving LGBTQ+/SGL Elders during the Novel Corona Virus (COVID-19) Pandemic: Striving for Justice, Recognizing Resilience","Serving LGBTQ+/SGL Elders during the Novel Corona Virus (COVID-19) Pandemic: Striving for Justice, Recognizing Resilience."
47elt4ay,kuplccnm,1.0,Subject index for volume 166,"Subject index: Volume 32, 1999"
bhli4scp,qwgyoc50,1.0,Selection and Validation of Reference Genes for Quantitative Real-Time PCR in White Clover (Trifolium repens L.) Involved in Five Abiotic Stresses.,Selection and Validation of Reference Genes for Quantitative Real-Time PCR in White Clover (Trifolium repens L.) Involved in Five Abiotic Stresses
o6kdxyva,yjjwmegw,1.0,"Clinical characteristics and risk factors for mortality among inpatients with COVID‐19 in Wuhan, China","Clinical characteristics and risk factors for mortality among inpatients with COVID-19 in Wuhan, China"
uk23wrs2,jy5ib616,1.0,Interpreting Holographic Molecular Binding Assays with Effective Medium Theory,Interpreting holographic molecular binding assays with effective medium theory.
gg7z0569,o7vtyy1k,1.0,COVID-19 and radiotherapy: potential new strategies for patients management with hypofractionation and telemedicine,COVID-19 and radiotherapy: potential new strategies for patients management with hypofractionation and telemedicine.
5o11rxqq,un4jwykt,1.0,Put on Your Own Oxygen Mask First.,Put Your Own Oxygen Mask On First.
uiurquz9,h71kcqj6,1.0,Bidimensional lamellar assembly by coordination of peptidic homopolymers to platinum nanoparticles.,Bidimensional lamellar assembly by coordination of peptidic homopolymers to platinum nanoparticles
xvoltd7s,i32b0iwo,1.0,Reverse genetics approaches for hepatitis E virus and related viruses.,Reverse genetics approaches for hepatitis E virus and related viruses
bubzcgf7,k5bbw8y0,1.0,Minimizing endoscopist facial exposure to droplets: Optimal patient‐endoscopist distance and use of a barrier device,Minimizing endoscopist facial exposure to droplets: Optimal patient-endoscopist distance and use of a barrier device
e6jix8s5,dyxdbizy,1.0,COVID‐19: a possible trigger for oral lichen planus?,COVID-19: a possible trigger for oral lichen planus?
fqwjx1eh,xq14cthz,1.0,SARS-CoV-2 in pregnancy: characteristics and outcomes of hospitalized and non-hospitalized women due to COVID-19,SARS-CoV-2 in pregnancy: characteristics and outcomes of hospitalized and non-hospitalized women due to COVID-19.
c24lg650,4jnc3vh8,1.0,[Human resource management in healthcare organizations],[Human resource management in healthcare organizations].
1omv4r30,jocdx81o,1.0,Association of Psychiatric Disorders With Mortality Among Patients With COVID-19.,Association of Psychiatric Disorders With Mortality Among Patients With COVID-19
fa6kbjif,b63ab5j1,1.0,"SARS‐CoV, Mers‐CoV and Covid‐19:what differences from a dermatological viewpoint?","SARS-CoV, Mers-CoV and COVID-19: what differences from a dermatological viewpoint?"
g9y6cv9s,z9lias50,1.0,In Vitro Evaluation of Clinical Candidates of γ-Secretase Inhibitors: Effects on Notch Inhibition and Promoting Beige Adipogenesis and Mitochondrial Biogenesis.,In Vitro Evaluation of Clinical Candidates of Î³-Secretase Inhibitors: Effects on Notch Inhibition and Promoting Beige Adipogenesis and Mitochondrial Biogenesis
47elt4ay,57lw2u00,1.0,Subject index for volume 166,Subject index for volume 128
3dyv81v1,po562xb5,1.0,Parental perception of neonatal ICU visitation during the COVID‐19 pandemic,Parental perception of neonatal ICU visitation during the COVID-19 pandemic
ck581tdx,zt9bjff2,1.0,The Exclusion of Patients with CKD in Prospectively Registered Interventional Trials for COVID-19-a Rapid Review of International Registry Data,The Exclusion of Patients with CKD in Prospectively Registered Interventional Trials for COVID-19-a Rapid Review of International Registry Data.
7jgii4eh,5ewf7zr0,1.0,Call for Special Issue Papers: Special Issue on Coronaviruses as a Co-Morbidity of HIV Infection.,Call for Special Issue Papers: Special Issue on Coronaviruses as a Co-Morbidity of HIV Infection
1bfbkavd,t8qml2s9,1.0,P0742 The influence of the COVID-19 pandemic on haematuria diagnostic services: Are we adapting to a new era?,The influence of the COVID-19 pandemic on haematuria diagnostic services: Are we adapting to a new era?
47elt4ay,xkd365d4,1.0,Subject index for volume 166,Subject index for volume 114()
sau45v4s,s9nb5uoa,1.0,"Experience, Perceptions, and Recommendations Concerning COVID-19-Related Clinical Research Adjustments.","Experience, Perceptions, and Recommendations Concerning COVID-19-Related Clinical Research Adjustments"
6rmwojf9,w3yjzgv7,1.0,Coronavirus disease (COVID‐19): Characteristics in children and considerations for dentists providing their care,Coronavirus disease (COVID-19): Characteristics in children and considerations for dentists providing their care
4hxknnfj,pgsluzg6,1.0,Viral Genome Integration into the Host Cell Genome: A Double Edged-Sword,Viral Genome Integration into the Host Cell Genome: A Double Edged-Sword.
9yir6ehc,03eifdr1,1.0,Chloroquine as a prophylactic agent against COVID-19?,Chloroquine as prophylactic agent against COVID-19?
fzfzze1e,jd7e8oih,1.0,Understanding vaccine hesitancy: the evidence.,Understanding vaccine hesitancy: the evidence
aygrgiqq,f8zj5k80,1.0,Covid-19 elimination: consider population level effects of vaccine,Covid-19 elimination: consider population level effects of vaccine.
r7s25n6b,6c8u8ym6,1.0,Comparative Effectiveness of Commercial Bowel Preparations in Ambulatory Patients Presenting for Screening or Surveillance Colonoscopy.,Comparative Effectiveness of Commercial Bowel Preparations in Ambulatory Patients Presenting for Screening or Surveillance Colonoscopy
6tpfz2eg,66ki7h2a,1.0,An AMPK-ULK1-PIKFYVE signaling axis for PtdIns5P-dependent autophagy regulation upon glucose starvation,An AMPK-ULK1-PIKFYVE signaling axis for PtdIns5P-dependent autophagy regulation upon glucose starvation.
yabshz0l,ua3yp5an,1.0,Add on the next level-the time point of the type I IFN response orchestrates the immune response,Add on the next level—the time point of the type I IFN response orchestrates the immune response
84astlqj,k7z9d6ag,1.0,"Rehabilitation needs of the first cohort of post-acute COVID-19 patients in Hubei, China.","Rehabilitation needs of the first cohort of post-acute COVID-19 patients in Hubei, China"
tpegk1lv,5jlqrdpb,1.0,Plant regeneration and transformation of Trachyspermum ammi using Agrobacterium tumefaciens and zygotic embryos,Plant regeneration and transformation of Trachyspermum ammi using Agrobacterium tumefaciens and zygotic embryos.
ic76e3ep,pomtz2mz,1.0,"Feasibility of a Pilot Program of COVID-19 Convalescent Plasma Collection in Wuhan, China","Feasibility of a Pilot Program for COVID‐19 Convalescent Plasma Collection in Wuhan, China"
hcn57qim,5uaxn7y8,1.0,Correction to: Success and complications of endotracheal intubation in critical care settings under COVID­19 protocols,Correction to: Success and complications of endotracheal intubation in critical care settings under COVID‑19 protocols
odfssrr6,ji5pqh47,1.0,Hand Hygiene Among Health Care Workers During COVID-19 Pandemic: Challenges and Recommendations,Hand Hygiene Among Health Care Workers During COVID-19 Pandemic: Challenges and Recommendations.
1c7l1mum,vf2ahmg8,1.0,Hyperglycosylated spike of SARS-CoV-2 gamma variant induces breast cancer metastasis,Hyperglycosylated spike of SARS-CoV-2 gamma variant induces breast cancer metastasis.
0i7btms1,2af7mbtv,1.0,Effects of mask-wearing on social anxiety: an exploratory review,Effects of mask-wearing on social anxiety: an exploratory review.
59tsyyz6,xuv0msma,1.0,COVID‐19 Knowledge and Behavior Change among High School Students in Semi‐Rural Georgia,COVID-19 Knowledge and Behavior Change among High School Students in Semi-Rural Georgia
9qdjj8ox,up3gal10,1.0,In Memoriam: Physicians Who Have Died of COVID-19 in the United States(),In Memoriam: Physicians Who Have Died of COVID-19 in the United States
xuhuk91u,49qgdexx,1.0,"Genetic characterization of infectious bronchitis viruses in Thailand, 2014-2016: identification of a novel recombinant variant","Genetic characterization of infectious bronchitis viruses in Thailand, 2014–2016: identification of a novel recombinant variant"
cuqeixp8,2pm29lfe,1.0,A Systematic Review on Guidelines and Recommendations for Tracheostomy during Covid-19 Pandemic,"""A Systematic Review on Guidelines and Recommendations for Tracheostomy During COVID-19 Pandemic"""
twpe452c,us5sagzh,1.0,CD169 and CD64 could help differentiate bacterial from CoVID‐19 or other viral infections in the Emergency Department,CD169 and CD64 could help differentiate bacterial from CoVID-19 or other viral infections in the Emergency Department
au6o0isb,50piiv8x,1.0,Strategies to Increase Peer Support Specialists' Capacity to Use Digital Technology in the Era of COVID-19: Pre-Post Study,Strategies to Increase Peer Support Specialists’ Capacity to Use Digital Technology in the Era of COVID-19: Pre-Post Study
h73w20oj,gztgx55f,1.0,Between Scylla and Charybdis - Oncologic Decision Making in the Time of Covid-19,Between Scylla and Charybdis - Oncologic Decision Making in the Time of Covid-19.
j52uiz01,c8tgl9gy,1.0,Disability through COVID-19 pandemic: Neurorehabilitation cannot wait,Disability through COVID‐19 pandemic: Neurorehabilitation cannot wait
1wqmqncu,ac11ppde,1.0,Hawkes process modeling of COVID-19 with mobility leading indicators and spatial covariates,Hawkes process modeling of COVID-19 with mobility leading indicators and spatial covariates()
nwdmeqtk,4jl6cc52,1.0,"Covid, AI, and Robotics-A Neurologist's Perspective","Covid, AI, and Robotics—A Neurologist's Perspective"
r2tkk1xw,hgd9uhut,1.0,Description of health-related rehabilitation service provision and delivery in randomized controlled trials: A topic review,Description of health-related rehabilitation service provision and delivery in randomized controlled trials: A topic review.
umularco,h3vsu4ey,1.0,Telemedicine for cancer care: implementation across a multicenter community oncology practice.,Telemedicine for cancer care: implementation across a multicenter community oncology practice
qfui9670,i813ll46,1.0,Editor's Picks September 2020,Editor's Picks September 2020.
hjn7h7jn,jqya5kwx,1.0,A National Study of Community Health Centers' Readiness to Address COVID-19,A National Study of Community Health Centers' Readiness to Address COVID-19.
ic76e3ep,e7epdxxn,1.0,"Feasibility of a Pilot Program of COVID-19 Convalescent Plasma Collection in Wuhan, China","Feasibility of a pilot program for COVID-19 convalescent plasma collection in Wuhan, China"
lh0xjus8,st9mrtnh,1.0,Immunoglobulin A Antiphospholipid Antibodies in Patients With Chilblain-like Lesions During the COVID-19 Pandemic(),Immunoglobulin A Antiphospholipid Antibodies in Patients With Chilblain-like Lesions During the COVID-19 Pandemic
c88kkp50,rtwxcons,1.0,The Role of Israel's Emergency Medical Services During a Pandemic in the Pre-Exposure Period,The Role of Israel’s Emergency Medical Services During a Pandemic in the Pre-Exposure Period
l2chaftw,4qm3ibsw,1.0,Overcoming Brazil's monumental COVID-19 failure: an urgent call to action,Overcoming Brazil's monumental COVID-19 failure: an urgent call to action.
fr1v2pzy,t53c60qa,1.0,Prevalence of SARS-CoV-2 Specific Antibodies in Asymptomatic Hemodialysis Patients,Prevalence of SARS-CoV-2 Specific Antibodies in Asymptomatic Hemodialysis Patients.
q5l682qa,aihh7irt,1.0,Interleukin 6 polymorphisms as an indicator of COVID-19 severity in humans.,Interleukin 6 polymorphisms as an indicator of COVID-19 severity in humans
1qgibt2v,jq5povv0,1.0,Amendment to the law to curb violence against doctors during the coronavirus disease 2019 crisis in India.,Amendment to the law to curb violence against doctors during the coronavirus disease 2019 crisis in India
7cvib79h,eanwxieh,1.0,Severe SARS-CoV-2 Infection Inhibits Fibrinolysis Leading to Changes in Viscoelastic Properties of Blood Clot: A Descriptive Study of Fibrinolysis in COVID-19,Severe SARS-CoV-2 infection inhibits fibrinolysis leading to changes in viscoelastic properties of blood clot: A descriptive study of fibrinolysis.
7mel36tv,89ian0v4,1.0,Increased anxiety and depression in patients with gynecologic cancers during the COVID‐19 pandemic: A retrospective study from Japan,Increased anxiety and depression in patients with gynecologic cancers during the COVID-19 pandemic: A retrospective study from Japan
4gexeqqu,nmv97v1a,1.0,"Covid-19: Testing service wasn't prepared for increased demand, chief admits","Covid-19: Testing service wasn't prepared for increased demand, chief admits."
vbjfssr5,a7lct8fg,1.0,Immune Profile of the Normal Maternal-Fetal Interface in Rhesus Macaques and Its Alteration Following Zika Virus Infection,Immune Profile of the Normal Maternal-Fetal Interface in Rhesus Macaques and Its Alteration Following Zika Virus Infection.
1v8uh76z,u7pru4eg,1.0,Anal squamous cell carcinoma incidentally found at hemorrhoidectomy.,Anal squamous cell carcinoma incidentally found at hemorrhoidectomy
fik0aqcz,7oz1yfrb,1.0,Erratum: Study on clinical characteristics of 173 cases of COVID-19 and effect of glucocorticoid on nucleic acid negative conversion,Erratum: Study on clinical characteristics of 173 cases of COVID-19 and effect of glucocorticoid on nucleic acid negative conversion.
zgdo04tr,msqd4ond,1.0,Immunosuppressive therapies for alopecia areata during COVID‐19: A cross‐sectional survey study,Immunosuppressive therapies for alopecia areata during COVID-19: A cross-sectional survey study
26ub9mav,dikc4cxk,1.0,Change in psychological distress in response to changes in reduced mobility during the early 2020 COVID-19 pandemic: Evidence of modest effects from the U.S.,Change in psychological distress in response to changes in reduced mobility during the early 2020 COVID-19 pandemic: Evidence of modest effects from the U.S
m8alq36e,o3hh515w,1.0,Characteristics of Online Health Care Services From China's Largest Online Medical Platform: Cross-sectional Survey Study,Characteristics of Online Health Care Services From China’s Largest Online Medical Platform: Cross-sectional Survey Study
lyk89rz4,xumh97mb,1.0,"Measuring Timeliness of Outbreak Response in the World Health Organization African Region, 2017-2019","Measuring Timeliness of Outbreak Response in the World Health Organization African Region, 2017-2019."
lqnkw91j,2l3t2o9x,1.0,Updates on the Pharmacology of Chloroquine against Coronavirus Disease 2019 (COVID-19): A Perspective on its Use in the General and Geriatric Population.,Updates on the Pharmacology of Chloroquine against Coronavirus Disease 2019 (COVID-19): A Perspective on its Use in the General and Geriatric Population
xlurcrqu,1f4gc09d,1.0,In vitro anticancer activity of extracted oil from Parrotiopsis jacquemontiana (Decne) Rehder.,In vitro anticancer activity of extracted oil from Parrotiopsis jacquemontiana (Decne) Rehder
i1t6ax7w,i8w88cb0,1.0,Application of refined management in the prevention and control of coronavirus disease 2019 epidemic in non-isolated areas of a general hospital,Application of refined management in prevention and control of the coronavirus disease 2019 epidemic in non-isolated areas of a general hospital()
r2wjzi3x,zu2hq8hs,1.0,COVID-19 and health literacy: the yell of a silent epidemic amidst the pandemic,COVID-19 and health literacy: the yell of a silent epidemic amidst the pandemic.
qm1nqyrm,ns29ejj8,1.0,Traumatic subarachnoid hemorrhage: a scoping review.,Traumatic subarachnoid hemorrhage: a scoping review
posy2kq6,vkv7dudl,1.0,Incidence and survival rates and trends of skull Base chondrosarcoma: A Population-Based study.,Incidence and survival rates and trends of skull Base chondrosarcoma: A Population-Based study
buhq3omf,dhr3boqm,1.0,Systematic review of the prevalence of current smoking among hospitalized COVID‑19 patients in China: could nicotine be a therapeutic option?,Systematic review of the prevalence of current smoking among hospitalized COVID­19 patients in China: could nicotine be a therapeutic option?
a4685qmc,ossclj5q,1.0,Covid-19: MPs launch legal action against government over failure to disclose details of PPE contracts.,Covid-19: MPs launch legal action against government over failure to disclose details of PPE contracts
zi0rfidc,lg4dezac,1.0,Optimization of group size in pool testing strategy for SARS‐CoV‐2: A simple mathematical model,Optimization of group size in pool testing strategy for SARS-CoV-2: A simple mathematical model
flk4zp3k,rjs5xgai,1.0,Learning from COVID-19: Sub-specialty radiologists should maintain general radiology skillset()()(),Learning from COVID-19: Sub-specialty radiologists should maintain general radiology skillset
j57q9xup,bskqzr24,1.0,Are Smoke and Aerosols Generated During Laparoscopic Surgery a Biohazard? A Systematic Evidence-Based Review,Are Smoke and Aerosols Generated During Laparoscopic Surgery a Biohazard? A Systematic Evidence-Based Review.
fxoi3aoi,3jffufac,1.0,Validation of High-Sensitivity Severe Acute Respiratory Syndrome Coronavirus 2 Testing for Stool—Toward the New Normal for Fecal Microbiota Transplantation,Validation of High-Sensitivity Severe Acute Respiratory Syndrome Coronavirus 2 Testing for Stool-Toward the New Normal for Fecal Microbiota Transplantation
61xawe4h,aac6jhno,1.0,Early T cell infiltration is modulated by programed cell death-1 protein and its ligand (PD-1/PD-L1) interactions in murine kidney transplants.,Early T cell infiltration is modulated by programed cell death-1 protein and its ligand (PD-1/PD-L1) interactions in murine kidney transplants
s8dwe8tb,7u1803ih,1.0,"Letter to the Editor Regarding: ""A Surprise Sabbatical: How Mayo Clinic Neurosurgery Coped with Coronavirus Disease 2019""","Letter to the Editor Regarding: ""A Surprise Sabbatical: How Mayo Clinic Neurosurgery Coped with Coronavirus Disease 2019""."
gh1e3get,ubdvx00c,1.0,Early detection of SARS‐CoV‐2 and other infections in solid organ transplant recipients and household members using wearable devices,Early detection of SARS-CoV-2 and other infections in solid organ transplant recipients and household members using wearable devices
511w9xkd,avon7l2v,1.0,"Kaposi sarcoma incidence, survival and trends: Data from the information network on rare cancers in Europe (RARECAREnet).","Kaposi sarcoma incidence, survival and trends: Data from the information network on rare cancers in Europe (RARECAREnet)"
9cp1hf7l,dn5ucqce,1.0,The Birth of Injustice: COVID-19 Hospital Infection Control Policy on Latinx Birth Experience.,The Birth of Injustice: COVID-19 Hospital Infection Control Policy on Latinx Birth Experience
7b9cm63z,5dplc9xr,1.0,Neonatal nosocomial respiratory infection with coronavirus: a prospective study in a neonatal intensive care unit.,Neonatal nosocomial respiratory infection with coronavirus: a prospective study in a neonatal intensive care unit
lc2ybytv,f9e24lwh,1.0,Immune checkpoint inhibition in the era of COVID-19.,Immune checkpoint inhibition in the era of COVID-19
gguve0n4,usy05tka,1.0,Three porous shapeable three-component hydrogen-bonded covalent-organic aerogels as backfill materials in a simulated permeable reactive barrier (PRB) for trapping levofloxacin,Three porous shapeable three-component hydrogen-bonded covalent-organic aerogels as backfill materials in a simulated permeable reactive barrier (PRB) for trapping levofloxacin.
lsordigw,frxbl8ys,1.0,Deep spatial profiling of human COVID-19 brains reveals neuroinflammation with distinct microanatomical microglia-T-cell interactions,Deep spatial profiling of human COVID-19 brains reveals neuroinflammation with distinct microanatomical microglia-T cell interactions
6vxcv2qx,8qdcls1k,1.0,"Previous COVID-19 infection, but not Long-COVID, is associated with increased adverse events following BNT162b2/Pfizer vaccination",Previous COVID-19 infection but not Long-COVID is associated with increased adverse events following BNT162b2/Pfizer vaccination
c3s220m6,yvideybj,1.0,Primary care perspectives on pandemic politics.,Primary care perspectives on pandemic politics
f29eptcg,7o64v1l9,1.0,Virtual Conferences due to Covid‐19 Pandemic,Virtual Conferences due to Covid-19 Pandemic
smacnob4,1syeo6ff,1.0,Age-related differences in the immune response could contribute to determine the spectrum of severity of COVID-19,Age‐related differences in the immune response could contribute to determine the spectrum of severity of COVID‐19
uu7i0u79,a3ppa2v6,1.0,"Interviewing in the Wake of COVID-19: How Orthopaedic Residencies, Fellowships, and Applicants Should Prepare for Virtual Interviews.","Interviewing in the Wake of COVID-19: How Orthopaedic Residencies, Fellowships, and Applicants Should Prepare for Virtual Interviews"
ad14p5bb,xg7juk5j,1.0,Catastrophic antiphospholipid syndrome presenting as diffuse peripheral and central thromboses,P01 Catastrophic antiphospholipid syndrome presenting as diffuse peripheral and central thromboses
6mpxu6r0,3ps1yp9n,1.0,Principles And Policies To Strengthen Child And Adolescent Health And Well-Being.,Principles And Policies To Strengthen Child And Adolescent Health And Well-Being
kzqqk8of,v666xzjj,1.0,COVID-19 and SARS-Cov-2 Infection: Pathophysiology and Clinical Effects on the Nervous System,COVID-19 and SARS-Cov-2 Infection: Pathophysiology and Clinical Effects on the Nervous System.
bwoypt1c,7udrolez,1.0,Advantages of Highly Spherical Gold Nanoparticles as Labels for Lateral Flow Immunoassay,Advantages of Highly Spherical Gold Nanoparticles as Labels for Lateral Flow Immunoassay.
pomtz2mz,e7epdxxn,1.0,"Feasibility of a Pilot Program for COVID‐19 Convalescent Plasma Collection in Wuhan, China","Feasibility of a pilot program for COVID-19 convalescent plasma collection in Wuhan, China"
kj884kn4,mz3qfhsh,1.0,IgV somatic mutation of human anti-SARS-CoV-2 monoclonal antibodies governs neutralization and breadth of reactivity,IgV somatic mutation of human anti–SARS-CoV-2 monoclonal antibodies governs neutralization and breadth of reactivity
g8ethlt5,fl22undp,1.0,Conformational changes during the reaction cycle of Plasma Membrane Ca2+-ATPase in the autoinhibited and activated states.,Conformational changes during the reaction cycle of Plasma Membrane Ca2+-ATPase in the autoinhibited and activated states
vhkjk8jd,96fgqvca,1.0,AZD-1222: Lack of efficacy: case report,Elasomeran: Lack of efficacy: case report
powear8w,awmflfsm,1.0,Contemporary issues in pressure ulcers,Contemporary issues in pressure ulcers.
kztzg3zo,jydpfisx,1.0,Development of a multiplex RT-PCR for the detection of major diarrhoeal viruses in pig herds in China,Development of a multiplex RT‐PCR for the detection of major diarrhoeal viruses in pig herds in China
8el7yz0b,9hpwdg63,1.0,The Discomfort of Death Counts: Mourning through the Distorted Lens of Reported COVID-19 Death Data.,The Discomfort of Death Counts: Mourning through the distorted lens of reported COVID-19 death data
rckuwjyj,gj3otwzj,1.0,Conquest of COVID-19. Publish it to death?,Conquest of COVID‐19. Publish it to Death?
leogdody,wg45poln,1.0,Frequency of putative enteric zoster diagnosed using saliva samples in patients with abdominal pain: a prospective study,Frequency of putative enteric zoster diagnosed using saliva samples in patients with abdominal pain: a prospective study.
mpxqzgzg,0qplw5p0,1.0,Recommendations for the diagnosis and management of vaccine-induced immune thrombotic thrombocytopenia,Recommendations for the diagnosis and management of vaccine-induced immune thrombotic thrombocytopenia.
nbeo5936,noditf77,1.0,'Things are not what they seem to be': A proposal for the spectrum approach to conspiracy beliefs.,'Things are not what they seem to be': A proposal for the spectrum approach to conspiracy beliefs
