cord_uid_a,cord_uid_b,similarity,title_a,title_b
yzmrxpr8,y9mfi63m,1.0,[The keypoints in treatment of the critical coronavirus disease 2019 patient],[The keypoints in treatment of the critical coronavirus disease 2019 patient(2)]
hoocg4j4,stgx36h5,1.0,Survey of the Impact of COVID-19 on Oncologists' Decision Making in Cancer,Survey of the Impact of COVID-19 on Oncologists’ Decision Making in Cancer
pd884fhw,l046vtlq,1.0,"Geographic disparities of breast cancer incidence in Portugal at the district level: A spatial age-period-cohort analysis, 1998-2011.","Geographic disparities of breast cancer incidence in Portugal at the district level: A spatial age-period-cohort analysis, 1998-2011"
x0txe1xy,raj1vq9r,1.0,"Depression, Anxiety, and Psychological Distress among Healthcare Providers during the Outbreak of the Life-threatening Coronavirus Disease (COVID-19)","Depression, Anxiety, and Psychological Distress among Healthcare Providers during the Outbreak of the Life-threatening Coronavirus Disease (COVID-19)."
qgspfdtv,08ayf6bi,1.0,Does E-learning Improve Plastic Surgery Education?: A Systematic Review of Asynchronous Resources.,Does E-learning Improve Plastic Surgery Education?: A Systematic Review of Asynchronous Resources
ytiztbb2,0ohl58qd,1.0,"[The Febrile Emergency Unit at Muñiz Hospital facing COVID-19, HIV and tuberculosis]","[The Febrile Emergency Unit at Muñiz Hospital facing COVID-19, HIV and tuberculosis]."
nuq5xq6c,6jsmalaa,1.0,A National Analysis of Minimally Invasive vs Open Segmentectomy for Stage IA Non-small-cell Lung Cancer.,A National Analysis of Minimally Invasive vs Open Segmentectomy for Stage IA Non-small-cell Lung Cancer
qewuf0cr,mtaewpd8,1.0,The impact of nationwide alcohol ban during the COVID‐19 lockdown on alcohol use‐related internet searches and behaviour in India: An infodemiology study,The impact of nationwide alcohol ban during the COVID-19 lockdown on alcohol use-related internet searches and behaviour in India: An infodemiology study
d88zffkx,po0bnykt,1.0,Commentary 2: Further Evidence for Overlaps Among Chronic Pain Conditions-But No News About Causal Relationships.,Commentary 2: Further Evidence for Overlaps Among Chronic Pain Conditions-But No News About Causal Relationships
sa6zkuc4,gdv5zahj,1.0,Covid‐19 and acute kidney injury,Acute Kidney Injury
2if781bb,t6ir0g32,1.0,Bilateral pulmonary artery thrombectomy with saddle embolism and COVID-19 infection.,Bilateral pulmonary artery thrombectomy with saddle embolism and COVID-19 infection
mu0gz14f,8646cuk1,1.0,"""Chronic Viral Hepatitis C Micro-Elimination Program Using Telemedicine. The Mexican Experience"".",CHRONIC VIRAL HEPATITIS C MICRO-ELIMINATION PROGRAM USING TELEMEDICINE. THE MEXICAN EXPERIENCE.
fprppp68,6rgmpy5r,1.0,"Initial Challenges of Caregiving During COVID-19: Caregiver Burden, Mental Health, and the Parent-Child Relationship","Initial Challenges of Caregiving During COVID-19: Caregiver Burden, Mental Health, and the Parent–Child Relationship"
kjf53e4u,zubhfj1k,1.0,Treating COVID-19 in Rural America,Treating COVID‐19 in Rural America
khdlnqgo,n1z4xzbw,1.0,"Effectiveness and Safety of Panax ginseng Extract on Hepatic Dysfunction: A Randomized, Double-Blind, Placebo-Controlled Clinical Trial.","Effectiveness and Safety of Panax ginseng Extract on Hepatic Dysfunction: A Randomized, Double-Blind, Placebo-Controlled Clinical Trial"
rx1zmajl,84zvrddq,1.0,Calculate the COVID-19 Equation With the People’s Energy as Key Variable,Calculate the COVID-19 Equation With People's Energy as a Key Variable
u724mx9g,7ktnoj6q,1.0,Premature mortality attributable to PM2.5 pollution in China during 2008-2016: Underlying causes and responses to emission reductions.,Premature mortality attributable to PM2.5 pollution in China during 2008-2016: Underlying causes and responses to emission reductions
ei4agwf7,9ix89mss,1.0,Allergien und allergische Erkrankungen,Luftnot und Kauderwelsch
dq8yseww,v44zweik,1.0,Virtual interviews between medical students and in‐patients during COVID‐19 pandemic,Virtual interviews between medical students and in-patients during COVID-19 pandemic
4x9uo54a,21497cz8,1.0,The impact of COVID-19 on surgical training at a tertiary hospital in Greece: a 'hidden infectious enemy' for junior surgeons?,The impact of COVID-19 on surgical training at a tertiary hospital in Greece: a ‘hidden infectious enemy’ for junior surgeons?
i0e0dbm0,2mnrs9qs,1.0,Fabricated data – should we quarantine? A novel tool for risk assessment is proposed,Fabricated data - should we quarantine? A novel tool for risk assessment is proposed
yem25fwa,k5xzg6xa,1.0,Transbronchial lung cryobiopsy performed in acute COVID-19 pneumonia: first report,Transbronchial lung cryobiopsy performed in acute COVID-19 pneumonia: first report.
18w5eie5,88sgnqxq,1.0,Percutaneous Endoscopic Gastrostomy tube placement in COVID-19 patients: Multidisciplinary approach,Percutaneous Endoscopic Gastrostomy tube placement in COVID‐19 patients: Multidisciplinary approach
ey1gswa2,jcjcxh4s,1.0,"""Will you hear my voice?"": to engage older patients online, listen to them about their lives offline","“Will you hear my voice?”: to engage older patients online, listen to them about their lives offline"
9c1eelzg,qcnd8oxt,1.0,Expression of ACE2 and TMPRSS2 Proteins in the Upper and Lower Aerodigestive Tracts of Rats: Implications on COVID 19 Infections,Expression of ACE2 and TMPRSS2 proteins in the upper and lower aerodigestive tracts of rats: implications on COVID 19 infections.
e4ltvkzv,sxs8pau4,1.0,"Pathologists' assistants, an essential healthcare workforce: the experience of a surgical pathology department in Italy.","Pathologists' assistants, an essential healthcare workforce: the experience of a surgical pathology department in Italy"
ei4agwf7,g337mwj3,1.0,Allergien und allergische Erkrankungen,"Videogestützte Autismustherapie: Implikation, Gestaltung und Wirksamkeit"
i87ekbmd,2qlnavzf,1.0,Day-90 survival in critically-ill patients with COVID-19 and hydroxychloroquine: a propensity analysis,Day-90 survival in critically-ill patients with COVID-19 and hydroxychloroquine: a propensity analysis.
u7t9di6n,z3rc4fek,1.0,Vaccinology - Editorial,Vaccinology – Editorial
ei4agwf7,6nnobcfm,1.0,Allergien und allergische Erkrankungen,Akute Nierenschädigung und Nierenersatzverfahren
ei4agwf7,yaggrq7t,1.0,Allergien und allergische Erkrankungen,Rheumatherapie und Lungentoxizität
mu0gz14f,pcjkwcph,1.0,"""Chronic Viral Hepatitis C Micro-Elimination Program Using Telemedicine. The Mexican Experience"".",Chronic Viral Hepatitis C Micro-Elimination Program Using Telemedicine. The Mexican Experience
mrrvav35,xfauawkl,1.0,Focus on Characteristics of COVID-19 with the Special Reference to the Impact of COVID-19 on the Urogenital System.,Focus on Characteristics of COVID-19 with the Special Reference to the Impact of COVID-19 on the Urogenital System
ei4agwf7,93onc97d,1.0,Allergien und allergische Erkrankungen,COVID-19-induzierte Koagulopathien und thromboembolische Manifestationen
6o8exc7v,ntaddcia,1.0,Assessment of liquid and solid water storage in rock glaciers versus glacier ice in the Austrian Alps,Assessment of liquid and solid water storage in rock glaciers versus glacier ice in the Austrian Alps.
ei4agwf7,uybfu8cn,1.0,Allergien und allergische Erkrankungen,Selbstbewusst und krisenerprobt
ei4agwf7,4pk73aar,1.0,Allergien und allergische Erkrankungen,Covid-19: Gesundheitliche Ungleichheit und Pflegebedürftigkeit
6rmv1eks,3vwd054k,1.0,Pandemic could add noise to clinical trial data.,Pandemic could add noise to clinical trial data
tex9ajqr,mh1qsnf3,1.0,Physical Activity for Improving the Immune System of Older Adults During the COVID-19 Pandemic,Physical Activity for Improving the Immune System of Older Adults During the COVID-19 Pandemic.
l6ptxzae,1ciwmktk,1.0,Living with Heart Failure during the COVID-19 Pandemic: An Interpretative Phenomenological Analysis,Living with Heart Failure during the COVID-19 Pandemic: An Interpretative Phenomenological Analysis.
g66upw5b,e1zw4qeg,1.0,Racial/Ethnic and Language Disparities in Telepsychiatry during the COVID-19 Pandemic: Results from an Urban Safety-Net Hospital System,Racial/Ethnic and Language Disparities in Telepsychiatry during the COVID‐19 Pandemic: Results from an Urban Safety‐Net Hospital System
flq3w275,gzgdm8qa,1.0,OLFACTORY AND GUSTATORY DYSFUNCTIONS IN SARS-CoV-2 INFECTION,OLFACTORY AND GUSTATORY DYSFUNCTIONS IN SARS-CoV-2 INFECTION:
urzpc3bq,vh1adrem,1.0,Correction to: imaging of complications following Fontan circulation in children-diagnosis and surveillance.,Correction to: imaging of complications following Fontan circulation in children-diagnosis and surveillance
alkhsb23,fbcu88lv,1.0,"Geographic Differences in COVID-19 Cases, Deaths, and Incidence - United States, February 12-April 7, 2020","Geographic Differences in COVID-19 Cases, Deaths, and Incidence — United States, February 12–April 7, 2020"
vj59aixg,8oir5ov0,1.0,The GP workforce: no room for complacency.,The GP workforce: no room for complacency
gggen6l9,gny6o3ce,1.0,Impact of the initial response to COVID‐19 on long‐term care for people with intellectual disability: an interrupted time series analysis of incident reports,Impact of the initial response to COVID-19 on long-term care for people with intellectual disability: an interrupted time series analysis of incident reports
47xgtixh,mljgso7b,1.0,A novel approach to concentrate human and animal viruses from wastewater using receptors-conjugated magnetic beads,A novel approach to concentrate human and animal viruses from wastewater using receptors-conjugated magnetic beads.
ggxvv7y0,pvhy71yo,1.0,Artificial Intelligence: The Next Frontier in Kidney Biopsy Evaluation,Artificial Intelligence: The Next Frontier in Kidney Biopsy Evaluation.
j4sv8kux,56kovbv1,1.0,Bupropion in the treatment of postural orthostatic tachycardia syndrome (POTS): a single-center experience,Bupropion in the treatment of postural orthostatic tachycardia syndrome (POTS): a single-center experience.
epjh1or0,i2n04v89,1.0,Children's Designs for the Future of Telehealth.,Children's Designs for the Future of Telehealth
6zxe6xrc,mlw881o5,1.0,A Conversation with Annette Kennedy.,A Conversation with Annette Kennedy
kqbopbeq,1guv1r62,1.0,Informe diário de evidências COVID-19: busca realizada em 28 de maio de 2020,Informe diário de evidências COVID-19: busca realizada em 13 de maio de 2020
oo74cvdi,w10vu782,1.0,Sensitive identification of known and unknown protease activities by unsupervised linear motif deconvolution,Sensitive Identification of Known and Unknown Protease Activities by Unsupervised Linear Motif Deconvolution.
lleli5dv,bbja43z7,1.0,Telemedicine Services During COVID-19: Considerations for Medically Underserved Populations,Telemedicine Services During COVID‐19: Considerations for Medically Underserved Populations
1z0iwrua,pw3owso0,1.0,Nurse Managers Leading the Way: Reenvisioning Stress to Maintain Healthy Work Environments.,Nurse Managers Leading the Way: Reenvisioning Stress to Maintain Healthy Work Environments
o15usdsn,pcj81ts5,1.0,Synaptic mechanisms for motor variability in a feedforward network.,Synaptic mechanisms for motor variability in a feedforward network
p2rob2rg,wz3ixedy,1.0,Report of the President of the AECP,President's report
4m0rmhf9,1hud2uh5,1.0,Glycosylated hemoglobin as a predictor of mortality in severe pneumonia by COVID-19.,Glycosylated hemoglobin as a predictor of mortality in severe pneumonia by COVID-19
l82c21qm,3m13nyra,1.0,Removing the handle of the Broad Street pump: measures to slow the spread of covid-19 in primary care teams,Removing the handle of the Broad Street pump: measures to slow the spread of covid-19 in primary care teams.
jyghwiyc,tt6fkxq4,1.0,COVID-19 ve Fiziksel Tıp ve Rehabilitasyon,COVID-19 ve Nöroloji
xkgmsc62,t47x8z96,1.0,Cancer care during the COVID-19pandemic in Southern India,Cancer care during the COVID-19 pandemic in Southern India
iawnywb3,yoma0ckc,1.0,Smell and taste dysfunctions in COVID-19 are associated with younger age in ambulatory settings - a multicenter cross-sectional study,Smell and taste dysfunctions in COVID-19 are associated with younger age in ambulatory settings - a multicenter cross-sectional study.
o962dtk8,8vumo3bk,1.0,"[""Point line anterograde dissection"" for the safe preparation of supraclavicular flap]","[""Point line anterograde dissection"" for the safe preparation of supraclavicular flap]."
lwnpp77s,ej3crw06,1.0,Health and social care professionals’ experiences of providing end of life care during the COVID-19 pandemic: A qualitative study,Health and social care professionals' experiences of providing end of life care during the COVID-19 pandemic: A qualitative study
07qoz258,kb76idiu,1.0,Blood transfusion during the COVID-19 outbreak,Blood transfusion during the COVID-19 outbreak.
i25llfhj,vgozo7gt,1.0,„Fortbildung 2.0 – wie Corona auch unseren beruflichen Alltag verändert“,"""Fortbildung 2.0 ­ wie Corona auch unseren beruflichen Alltag verändert"""
tnlzqoi7,8csis96d,1.0,Nanotargeting of Drug(s) for Delaying Dementia: Relevance of Covid-19 Impact on Dementia,Nanotargeting of Drug(s) for Delaying Dementia: Relevance of Covid-19 Impact on Dementia.
ilimcrxm,zswerstw,1.0,NASA's isolation experts: Lockdown lessons from space.,NASA's isolation experts: Lockdown lessons from space
43q9jxg7,8s4p7m8s,1.0,"Revisiting the role of anxiety in the initial acquisition of two-way active avoidance: pharmacological, behavioural and neuroanatomical convergence.","Revisiting the role of anxiety in the initial acquisition of two-way active avoidance: pharmacological, behavioural and neuroanatomical convergence"
c5coddha,0bqxdcq8,1.0,Cerebrovascular disease is associated with an increased disease severity in patients with Coronavirus Disease 2019 (COVID-19): A pooled analysis of published literature,Cerebrovascular disease is associated with an increased disease severity in patients with Coronavirus Disease 2019 (COVID-19): A pooled analysis of published literature.
8646cuk1,pcjkwcph,1.0,CHRONIC VIRAL HEPATITIS C MICRO-ELIMINATION PROGRAM USING TELEMEDICINE. THE MEXICAN EXPERIENCE.,Chronic Viral Hepatitis C Micro-Elimination Program Using Telemedicine. The Mexican Experience
gl5lk3ml,nwtizjmq,1.0,Immune status determined as per guidelines of Ayurveda found associated with clinical outcomes of COVID-19 disease – Results of a cross-sectional pilot study,Immune status determined as per guidelines of Ayurveda found associated with clinical outcomes of COVID-19 disease - Results of a cross-sectional pilot study
gw7azc9u,luppro32,1.0,Immobilization of BMP-2 and VEGF within Multilayered Polydopamine-Coated Scaffolds and the Resulting Osteogenic and Angiogenic Synergy of Co-Cultured Human Mesenchymal Stem Cells and Human Endothelial Progenitor Cells,Immobilization of BMP-2 and VEGF within Multilayered Polydopamine-Coated Scaffolds and the Resulting Osteogenic and Angiogenic Synergy of Co-Cultured Human Mesenchymal Stem Cells and Human Endothelial Progenitor Cells.
3hiqe4ce,e5cqow54,1.0,"COVID-19 pandemic and lockdown: cause of sleep disruption, depression, somatic pain, and increased screen exposure of office workers and students of India.","COVID-19 pandemic and lockdown: cause of sleep disruption, depression, somatic pain, and increased screen exposure of office workers and students of India"
61nxbnet,jg4ps3iz,1.0,COVID-19 in Ophthalmology. Current Disease Status and Challenges during Clinical Practice,COVID-19 in Ophthalmology. Current Disease Status and Challenges during Clinical Practice.
119wnvnc,31mjddc0,1.0,Differentiating Dengue from COVID-19: A Diagnostic Challenge in the Tropical Regions of the Americas,320. Differentiating Dengue from COVID-19: A Diagnostic Challenge in the Tropical Regions of the Americas
z6qg48nz,pkbean86,1.0,Emergency Endoscopy During the SARS-CoV-2 Pandemic in the North of Italy: Experience from St. Orsola University Hospital—Bologna,Emergency Endoscopy During the SARS-CoV-2 Pandemic in the North of Italy: Experience from St. Orsola University Hospital-Bologna
qzrwobkf,1iwt9v2p,1.0,"Short-term health effects of air quality changes during the COVID­19 pandemic in the City of Novi Sad, the Republic of Serbia","Short-term health effects of air quality changes during the COVID‑19 pandemic in the City of Novi Sad, the Republic of Serbia."
kpglu1gs,0ohrvx7c,1.0,Patient Perceptions and Satisfaction With Teledermatology During the COVID-19 Pandemic: A Survey-Based Study.,Patient Perceptions and Satisfaction With Teledermatology During the COVID-19 Pandemic: A Survey-Based Study
52pkd4li,xv4jmlek,1.0,Nasal cromolyn in the treatment of rhinitis,Nasal cromolyn in the treatment of rhinitis.
kqbopbeq,91lhsjgl,1.0,Informe diário de evidências COVID-19: busca realizada em 28 de maio de 2020,Informe diário de evidências COVID-19: busca realizada em 14 de maio de 2020
7tcidule,19zimnoa,1.0,Management of CLL patients early in the COVID-19 pandemic: An international survey of CLL experts,Management of CLL patients early in the COVID‐19 pandemic: An international survey of CLL experts
ezaihk31,uikx0p61,1.0,Pearls and Pitfalls of the Virtual Interview: Perspectives From Both Sides of the Camera.,Pearls and Pitfalls of the Virtual Interview: Perspectives From Both Sides of the Camera
5e0108v9,7l180asg,1.0,Covid-19 transmission modelling of students returning home from university.,Covid-19 transmission modelling of students returning home from university
homsbd0e,lo3kkrfp,1.0,"Letter to the editor regarding ""Lack of supporting data make the risks of a clinical trial of radiation therapy as a treatment for COVID-19 pneumonia unacceptable""",Letter to the editor regarding “lack of supporting data make the risks of a clinical trial of radiation therapy as a treatment for COVID-19 pneumonia unacceptable”
484wrina,1zar8p0j,1.0,Sex differences in the relationship between digit ratio (2D:4D) and national case fatality rates for COVID-19: A reply to Sahin,Sex differences in the relationship between digit ratio (2D:4D) and national case fatality rates for COVID-19: A reply to Sahin (2020)
6g9rljag,fxhamtkp,1.0,Exploring the Social Drivers of Health During a Pandemic: Leveraging Knowledge Graphs and Population Trends in COVID-19.,Exploring the Social Drivers of Health During a Pandemic: Leveraging Knowledge Graphs and Population Trends in COVID-19
raxwzes0,y71rsh4y,1.0,Black Lives Do Matter,Black Lives Do Matter.
ho5pwiih,2x2jxdly,1.0,SARS-CoV-2 Vaccination in Patients With Inflammatory Bowel Disease—Fear and Desire,SARS-CoV-2 Vaccination in Patients With Inflammatory Bowel Disease-Fear and Desire
3dvrfzkg,zvw06wu8,1.0,Vitamin D as a Protective Factor in COVID-19 Infection in Elderly Schizophrenia and Dementia Inpatients: A Case Series,Vitamin D as a Protective Factor in COVID-19 Infection in Elderly Schizophrenia and Dementia Inpatients: A Case Series.
1wbh01ak,p9n1e9tz,1.0,DASFAA 20202 Special Issue Editorial,COVID-19 Special Issue Editorial
d6hr7bcw,goqp54pj,1.0,Acute pancreatitis related to SARS-CoV-2 infection. Disclaimer,Acute pancreatitis related to SARS-CoV2 infection. Disclaimer
7n96uv7t,uaqroo2d,1.0,Immune response to physical exercise: evidence to take into account during the coronavirus disease (COVID-19) pandemic,Immune response to physical exercise: evidence to take into account during the coronavirus disease (COVID-19) pandemic.
spkmmv6e,qk7uwj4p,1.0,Clinical and surgical management of patients with head and neck cancer in a COVID‐19 dedicated center in Italy,Clinical and surgical management of patients with head and neck cancer in a COVID-19 dedicated center in Italy
2fwg7r7t,ds5ig00p,1.0,Reply to Wachholz et al.,Reply to Morje et al.
nvab4aer,r7gvyhc5,1.0,"[Safety sequence intubation: the 10 ""Ps"" algorithm and cognitive aid for airway management in COVID-19 patients]","[Safety sequence intubation: the 10 ""Ps"" algorithm and cognitive aid for airway management in COVID-19 patients]."
17y6ncr8,1ps3uame,1.0,Histological diagnosis of immune checkpoint inhibitor induced acute renal injury in patients with metastatic melanoma: a retrospective case series report,Histological diagnosis of immune checkpoint inhibitor induced acute renal injury in patients with metastatic melanoma: a retrospective case series report.
od0kd9g5,rqtjtvj6,1.0,Dentists’ Working Conditions during the First COVID-19 Pandemic Lockdown: An Online Survey,Dentists' Working Conditions during the First COVID-19 Pandemic Lockdown: An Online Survey
s46woyh1,wz229yhk,1.0,"A call for a gender-responsive, intersectional approach to address COVID-19.","A call for a gender-responsive, intersectional approach to address COVID-19"
nysmx46f,e1emg8b6,1.0,2020—the Year That Was!,The year of COVID-19.
n2754taf,bvo31epl,1.0,The Vulnerable Cardiologists of the COVID-19 Era,The Vulnerable Cardiologists of the COVID-19 Era.
iuhjbor2,car9brm8,1.0,Bilingual emotion analysis on social media throughout the COVID-19 pandemic in Portugal,Bilingual Emotion Analysis on Social Media throughout the COVID19 Pandemic in Portugal
c07v9kbo,9ky8s7v5,1.0,Ribonucleic acid COVID-19 vaccine-associated cutaneous adverse drug events: a case series of two patients,Ribonucleic acid COVID‐19 vaccine‐associated cutaneous adverse drug events: a case series of two patients
65u62cs2,i3z0awhk,1.0,Learning from SARS and MERS: COVID-19 reinfection where we stand?,Learning from SARS and MERS: COVID-19 reinfection where do we stand?
9o0sjnml,vyxjzux0,1.0,COVID-19: Taiwan’s epidemiological characteristics and public and hospital responses,COVID-19: Taiwan's epidemiological characteristics and public and hospital responses
xpkmv672,bsxp0jnh,1.0,COVID-19 pandemic: overview of protective-ventilation strategy in ARDS patients,COVID-19 pandemic: overview of protective-ventilation strategy in ARDS patients.
csrcrdnp,9bluxmg9,1.0,Molecular docking of compounds from Clinacanthus nutans extract detected by GC-MS analysis with the SARS-CoV-2 main protease and ACE2 protein,Molecular docking of compounds from Clinacanthus nutans extract detected by GC-MS analysis with the SARS-CoV-2 main protease and ACE2 protein.
04k22b5n,uwjkhcs6,1.0,COVID-19 Ethics Debrief: Pearls and Pitfalls of a Hub and Spoke Model.,COVID-19 Ethics Debrief: Pearls and Pitfalls of a Hub and Spoke Model
yl9frt99,vglsv3qr,1.0,Postvaccination anaphylaxis and mRNA-based SARS-CoV-2 vaccines-Much ado about nothing?,Postvaccination anaphylaxis and mRNA‐based SARS‐CoV‐2 vaccines—Much ado about nothing?
4hzik710,ig5y6nx0,1.0,"Association between concussion education and concussion knowledge, beliefs and behaviours among youth ice hockey parents and coaches: a cross-sectional study.","Association between concussion education and concussion knowledge, beliefs and behaviours among youth ice hockey parents and coaches: a cross-sectional study"
vxwkmlt8,w0v5tep9,1.0,De Novo Movement Disorders and COVID-19: Exploring the Interface,De novo movement disorders and COVID 19: exploring the interface
oy6u3y3e,ohpvq2qb,1.0,"Challenges faced by patients, relatives and clinicians in end-stage dementia decision-making: a qualitative study of swallowing problems","Challenges faced by patients, relatives and clinicians in end-stage dementia decision-making: a qualitative study of swallowing problems."
sw6niek0,uxv7mt3u,1.0,Patterns of acute surgical inflammatory processes presentation of in the COVID-19 outbreak (PIACO Study): Surgery may be the best treatment option,Patterns of acute surgical inflammatory processes presentation of in the COVID‐19 outbreak (PIACO Study): Surgery may be the best treatment option
2fwg7r7t,ha8gxzf1,1.0,Reply to Wachholz et al.,Reply to E. Paulino et al
7et1egdk,mlbgyjcs,1.0,"A look at the clinical, economic, and societal impact of antimicrobial resistance in 2020","A look at the clinical, economic, and societal impact of antimicrobial resistance in 2020."
nm23f4el,8edqnxrs,1.0,Rethinking the role of Research Ethics Committees in the light of Regulation (EU) No 536/2014 on clinical trials and the COVID-19 pandemic,Rethinking the role of Research Ethics Committees in the light of Regulation (EU) No 536/2014 on clinical trials and the COVID‐19 pandemic
d2u7l4z1,450imjq8,1.0,"Assessing COVID-19–Related Knowledge, Attitudes, and Practices Among Hispanic Primary Care Patients: Protocol for a Cross-sectional Survey Study","Assessing COVID-19-Related Knowledge, Attitudes, and Practices Among Hispanic Primary Care Patients: Protocol for a Cross-sectional Survey Study"
uaxpny5t,zw2pd6c3,1.0,"Wildlife markets, COVID-19 and totalitarianism: A comment on Cawthorn et al","Wildlife markets, COVID-19 and totalitarianism: A comment on Cawthorn et al."
ktrovyrj,g3otrxfn,1.0,Serum antibody response in COVID-19-recovered patients who retested positive,Serum antibody response in COVID-19-recovered patients who retested positive.
nqphmf3n,uw7h5mpe,1.0,Audio Interview: Advice for Clinicians on Covid-19 Vaccines and Social Restrictions,Audio Interview: Advice for Clinicians on Covid-19 Vaccines and Social Restrictions.
n46trmgk,n8tqsf2l,1.0,Herpetic gingivostomatitis in a patient with COVID‐19: Is this mutual relationship possible?,Herpetic gingivostomatitis in a patient with COVID-19: Is this mutual relationship possible?
2fwg7r7t,td705o82,1.0,Reply to Wachholz et al.,In reply to Limaye et al. (2020).
8in52vjo,71urk4p8,1.0,An elderly couple with COVID-19 pneumonia treated in Singapore: contrasting clinical course and management,An elderly couple with COVID-19 pneumonia treated in Singapore: contrasting clinical course and management.
ztw3k92v,5r2py9la,1.0,SHARPEN score accurately predicts in-hospital mortality in infective endocarditis,SHARPEN score accurately predicts in-hospital mortality in infective endocarditis.
hnbhu38u,sndqni6l,1.0,Initial impact of COVID-19 on dialysis provision; review of international guidelines and adaptation of a hub unit's service,Initial impact of COVID-19 on dialysis provision; review of international guidelines and adaptation of a hub unit's service.
9dp68aho,6hlaqkva,1.0,"COVID-19: Notes From the Front Line, Singapore's Primary Health Care Perspective.","COVID-19: Notes From the Front Line, Singapore's Primary Health Care Perspective"
cb6ntm84,ljzmei78,1.0,Clinical characteristics and influencing factors of patients with novel coronavirus pneumonia combined with liver injury in Shaanxi region,[Clinical characteristics and influencing factors of patients with novel coronavirus pneumonia combined with liver injury in Shaanxi region].
1guv1r62,91lhsjgl,1.0,Informe diário de evidências COVID-19: busca realizada em 13 de maio de 2020,Informe diário de evidências COVID-19: busca realizada em 14 de maio de 2020
34zfahsn,94fo6j0t,1.0,“Health status of children with chronic liver disease during the SARS-CoV-2 outbreak: results from a multicentre study”,"""Health status of children with chronic liver disease during the SARS-CoV-2 outbreak: results from a multicentre study"""
vfj5lyu4,gi9fc3mc,1.0,"""We have been warned""-preparing now to prevent the next pandemic.","""We have been warned""- preparing now to prevent the next pandemic"
964cgkrn,uecxh21b,1.0,Serological Evaluation of Human Antibodies of the Immunoglobulin Class A and G Against SARS-CoV-2 in Serum Collected in Newfoundland and Labrador.,Serological Evaluation of Human Antibodies of the Immunoglobulin Class A and G Against SARS-CoV-2 in Serum Collected in Newfoundland and Labrador
tizzctek,k0h0ng3a,1.0,Telepräsenzroboter in der Schlaganfallrehabilitation,Verschwörungsglaube in der Pandemie
0xfyawm8,pum1izrl,1.0,"Response by Mac Grory and Yaghi to Letter Regarding Article, ""SARS-CoV-2 and Stroke in a New York Healthcare System""","Response by Mac Grory and Yaghi to Letter Regarding Article, ""SARS-CoV-2 and Stroke in a New York Healthcare System""."
486dqn32,nw2ll2kx,1.0,"COVID-19: an Alarm to Move Faster towards ""Smart Hospitals""","COVID-19: an Alarm to Move Faster towards ""Smart Hospitals""."
wu6ynqxm,j6ekk864,1.0,Electrostatic Field-Induced Oscillator Strength Focusing in Molecules,Electrostatic Field-Induced Oscillator Strength Focusing in Molecules.
467sbuxx,zzsv71lq,1.0,"Paradigm shift in the surgical training: The era of innovation, simulation and beyond","Paradigm shift in the surgical training: The era of innovation, simulation and beyond."
tizzctek,dl0y5qyk,1.0,Telepräsenzroboter in der Schlaganfallrehabilitation,Konzepte der Händehygiene
tizzctek,u4zp6wx4,1.0,Telepräsenzroboter in der Schlaganfallrehabilitation,Impfungen in der Hämatoonkologie
tizzctek,7r9kqayu,1.0,Telepräsenzroboter in der Schlaganfallrehabilitation,Telemedizin in der Rheumatologie
lhpy3d3p,vv7k71um,1.0,Contents to volume 14,Contents of Volume 138
lhpy3d3p,oej9epsl,1.0,Contents to volume 14,Contents of volume 301 (2005)
lhpy3d3p,pt0a7atz,1.0,Contents to volume 14,Contents of volume 13
rvnux7pr,d46deqes,1.0,Increased ozone pollution alongside reduced nitrogen dioxide concentrations during Vienna's first COVID-19 lockdown: Significance for air quality management.,Increased ozone pollution alongside reduced nitrogen dioxide concentrations during Vienna's first COVID-19 lockdown: Significance for air quality management
cukw7gge,u5a7oh6t,1.0,Correction to Lancet Gastroenterol Hepatol 2020; 5: 425–27,Correction to Lancet Oncol 2020; 21: 935-46.
i4dr8dp4,pnn690dv,1.0,Compounding facilities assessment and planning: A focus on USP <797> and USP <800>,Compounding facilities assessment and planning: A focus on USP <797> and USP <800>.
85gf5z8a,4vnrngne,1.0,Cabin crew health and fitness-to-fly: Opportunities for re-evaluation amid COVID-19,Cabin Crew Health and Fitness-to-fly: Opportunities for Re-evaluation amid COVID-19.
vxoaandl,3qhqw99m,1.0,"Vaccines for neglected, emerging and re-emerging diseases.","Vaccines for neglected, emerging and re-emerging diseases"
jlk85ehe,158bxw2j,1.0,Trends in Physical Activity and Sleep Quality in IBD Patients Measured with Wearable Biosensors During the COVID-19 Pandemic,P048 Trends in Physical Activity and Sleep Quality in IBD Patients Measured with Wearable Biosensors During the COVID-19 Pandemic.
7t3p5ofm,bm1aqrj5,1.0,"Pediatric Obesity-A Potential Risk Factor for Systemic Inflammatory Syndrome Associated to COVID-19, a Case Report","Pediatric Obesity—A Potential Risk Factor for Systemic Inflammatory Syndrome Associated to COVID-19, a Case Report"
dtkrnwqa,5daxo1j0,1.0,Out of the silos: embedding injury prevention into the Sustainable Development Goals.,Out of the silos: embedding injury prevention into the Sustainable Development Goals
5t4twnpm,vr57f1o6,1.0,[Potential false-positive rate among the 'asymptomatic infected individuals' in close contacts of COVID-19 patients].,Potential false-positive rate among the 'asymptomatic infected individuals’ in close contacts of COVID-19 patients
